Mietbegin Mietende Länge ID position
13 18 3 178 756
13 18 3 380 115
13 18 3 266 628
8 13 3 324 393
8 13 3 137 726
13 18 3 276 971
8 13 3 3 396
13 18 3 476 370
13 18 3 105 235
13 18 3 184 818
13 18 3 387 336
13 15 7 215 343
8 15 2 463 993
8 15 2 306 509
8 15 2 85 754
8 10 7 98 621
8 15 2 341 897
8 15 2 372 739
8 15 2 475 665
8 15 2 80 631
13 16 4 289 846
13 17 3 270 481
14 17 4 304 635
8 11 4 226 674
13 17 3 191 145
8 10 6 359 222
13 16 4 48 170
8 11 4 468 656
9 15 2 75 193
13 18 2 86 620
8 13 2 318 708
13 18 2 384 961
8 13 2 317 352
13 18 2 93 875
13 18 2 315 5
13 18 2 314 881
8 13 2 63 245
13 18 2 388 3
13 18 2 312 407
12 17 2 389 268
13 18 2 415 447
9 14 2 395 98
8 13 2 396 771
13 18 2 66 945
13 18 2 307 37
13 18 2 401 75
8 18 1 403 786
8 13 2 4 481
12 17 2 408 514
13 18 2 382 1
8 13 2 153 364
8 18 1 72 470
8 18 1 323 522
13 18 2 346 111
13 18 2 426 92
13 18 2 84 471
8 18 1 339 984
13 18 2 83 125
8 18 1 33 600
13 18 2 6 439
13 18 2 335 840
8 13 2 77 248
8 18 1 428 707
13 18 2 71 59
13 18 2 368 398
8 18 1 73 497
8 13 2 329 129
12 17 2 371 534
8 18 1 374 702
11 16 2 432 542
13 18 2 326 828
13 18 2 325 362
9 14 2 62 567
8 13 2 377 133
8 13 2 342 737
13 18 2 330 938
8 13 2 300 887
8 13 2 9 450
12 17 2 46 273
12 17 2 26 724
13 18 2 35 12
13 18 2 216 391
8 18 1 140 874
13 18 2 483 429
8 18 1 446 250
8 13 2 223 452
13 18 2 447 947
8 13 2 251 773
13 18 2 51 956
13 18 2 248 393
8 13 2 450 236
11 16 2 52 929
8 13 2 456 881
9 14 2 239 863
8 13 2 238 700
8 13 2 477 903
13 18 2 181 63
13 18 2 234 821
8 18 1 121 785
8 18 1 232 684
13 18 2 231 318
8 18 1 268 178
13 18 2 25 441
13 18 2 272 7
13 18 2 96 168
10 15 2 472 83
8 13 2 56 9
10 15 2 198 454
13 18 2 292 558
11 16 2 156 368
13 18 2 158 646
13 18 2 29 491
13 18 2 205 922
13 18 2 160 899
12 17 2 197 479
13 18 2 281 587
13 18 2 10 409
8 18 1 275 43
8 18 1 163 830
8 13 2 410 885
13 18 2 278 603
8 13 2 277 349
13 18 2 135 189
13 18 2 183 377
10 13 3 417 69
13 16 3 108 717
9 12 3 243 548
13 17 2 221 157
8 12 2 419 833
12 16 2 471 997
8 12 2 474 986
8 16 1 91 582
8 10 4 237 345
11 13 4 296 767
8 16 1 155 889
8 12 2 89 757
8 16 1 293 294
8 12 2 413 125
8 12 2 412 429
8 16 1 404 563
14 16 4 444 44
13 17 2 165 700
17 18 7 127 689
8 15 1 367 813
8 15 1 142 958
9 16 1 189 877
8 15 1 5 361
8 14 1 484 162
13 16 2 482 73
15 18 2 177 26
8 14 1 439 89
14 17 2 445 814
15 18 2 265 113
13 16 2 109 678
8 10 3 111 689
8 9 6 258 952
8 14 1 16 428
12 18 1 253 287
16 18 3 320 524
8 14 1 283 324
8 10 3 267 694
15 18 2 104 593
8 14 1 459 313
8 14 1 228 612
12 18 1 437 616
8 11 2 360 381
8 10 3 55 463
15 16 6 290 217
8 10 3 458 524
13 18 1 54 706
8 9 5 434 575
8 13 1 435 206
9 14 1 470 902
8 13 1 43 29
11 16 1 480 622
12 17 1 50 207
13 18 1 422 915
8 13 1 420 483
12 17 1 469 105
13 18 1 449 256
13 18 1 423 417
8 13 1 263 819
8 13 1 100 854
13 18 1 172 800
13 18 1 133 238
13 18 1 146 506
8 13 1 8 92
8 13 1 280 911
13 18 1 28 910
10 15 1 190 536
12 17 1 246 137
13 18 1 405 823
8 13 1 13 446
13 18 1 193 234
8 13 1 199 111
13 18 1 229 129
13 18 1 225 544
8 13 1 222 297
13 18 1 219 974
13 18 1 200 599
11 16 1 27 605
8 13 1 301 303
8 13 1 305 366
13 18 1 132 733
13 18 1 322 195
13 18 1 381 744
8 13 1 151 31
8 13 1 349 275
17 18 5 343 508
8 13 1 383 370
13 18 1 340 966
8 13 1 19 234
10 15 1 385 413
8 13 1 328 189
8 13 1 68 471
13 18 1 393 792
13 18 1 67 835
13 18 1 170 30
8 13 1 88 100
13 18 1 363 261
8 9 4 119 711
8 12 1 224 831
17 18 4 69 589
8 10 2 375 53
8 12 1 138 122
17 18 4 454 49
13 14 4 118 653
8 9 4 309 355
13 15 2 179 113
17 18 4 61 143
8 12 1 298 343
17 18 4 438 219
8 10 2 397 145
14 15 3 187 278
8 11 1 479 769
17 18 3 169 494
16 17 3 245 280
8 9 3 208 82
11 12 3 356 35
8 9 3 448 335
8 11 1 114 93
13 16 1 209 530
17 18 2 452 228
14 15 2 116 263
12 14 1 299 571
17 18 2 59 858
15 17 1 336 327
11 12 1 250 334
15 16 1 206 740
8 9 1 180 334
13 14 1 443 199
8 9 1 287 391
16 17 1 235 607
13 18 1 451 446
13 14 3 327 34
8 11 3 406 946
13 14 3 152 648
11 14 2 106 81
13 15 3 399 9
8 13 1 185 333
13 15 3 467 891
14 15 8 376 571
13 14 1 218 901
13 15 4 261 -1
13 15 3 414 -1
13 15 2 240 -1
13 14 3 120 -1
13 15 8 14 -1
13 18 4 394 -1
13 18 3 338 -1
8 13 2 94 -1
8 13 8 431 -1
