Mietbegin Mietende Länge ID position
8 18 2 485 625
8 13 4 378 621
13 18 4 203 149
8 18 2 204 619
8 13 4 370 615
8 18 2 379 613
13 18 4 386 153
13 18 4 390 157
8 13 4 264 609
9 13 5 236 85
13 18 4 394 161
8 18 2 416 607
8 18 2 430 605
8 18 2 433 603
8 13 4 11 599
8 13 4 441 595
8 18 2 442 593
13 18 4 212 165
13 18 4 461 169
8 18 2 210 591
8 18 2 207 589
13 18 4 260 173
9 14 4 302 585
8 18 2 0 583
13 18 4 64 177
8 18 2 57 581
11 16 4 21 577
8 18 2 70 575
8 18 2 42 573
8 18 2 41 571
13 18 4 22 181
8 18 2 58 569
8 18 2 76 567
8 18 2 149 565
8 18 2 32 563
8 13 4 113 559
13 18 4 112 185
13 18 4 95 189
8 13 4 90 555
8 18 2 150 553
13 18 4 144 193
8 14 3 355 550
8 17 2 79 548
8 14 3 24 545
11 17 3 373 542
8 17 2 60 540
8 17 2 37 538
13 16 6 353 555
8 14 3 159 535
14 16 9 457 197
8 16 2 319 533
8 16 2 455 531
15 17 8 247 643
8 16 2 161 529
13 17 4 167 595
8 16 2 217 527
8 12 4 12 129
9 17 2 284 525
8 16 2 425 523
13 15 8 14 515
8 16 2 45 513
8 16 2 311 511
13 18 3 361 600
8 13 3 241 508
8 13 3 337 505
13 18 3 249 609
13 18 3 1 615
8 13 3 427 502
8 13 3 424 499
13 18 3 338 621
13 18 3 334 627
13 18 3 122 633
12 17 3 255 496
13 18 3 354 206
13 18 3 352 209
8 13 3 351 515
8 13 3 460 518
8 13 3 271 873
8 11 5 131 133
8 13 3 409 870
13 18 3 39 212
8 13 3 402 880
13 18 3 148 215
13 18 3 101 995
13 18 3 20 221
8 13 3 308 883
8 13 3 145 900
8 13 3 176 903
13 18 3 310 224
8 13 3 23 964
13 18 3 392 227
8 13 3 313 961
13 18 3 178 230
13 18 3 380 233
13 18 3 266 236
8 13 3 324 958
8 13 3 137 675
13 18 3 276 239
8 13 3 3 493
13 18 3 476 242
13 18 3 105 245
13 18 3 184 248
13 15 7 215 499
8 15 2 463 491
8 15 2 306 489
8 15 2 85 487
8 10 7 98 138
8 15 2 341 485
8 15 2 372 483
8 15 2 475 481
8 15 2 80 479
13 16 4 289 507
13 17 3 270 493
14 17 4 304 585
8 11 4 226 475
13 17 3 191 254
8 10 6 359 145
13 16 4 48 257
8 11 4 468 471
9 15 2 75 469
13 18 2 86 561
8 13 2 318 521
13 18 2 384 261
8 13 2 317 868
13 18 2 93 263
13 18 2 315 265
13 18 2 314 267
8 13 2 63 886
13 18 2 388 269
13 18 2 312 271
12 17 2 389 477
13 18 2 415 273
9 14 2 395 467
8 13 2 396 906
13 18 2 66 275
13 18 2 307 277
13 18 2 401 279
8 18 1 403 466
8 13 2 4 464
12 17 2 408 475
8 18 1 72 459
8 18 1 323 458
13 18 2 346 283
13 18 2 84 287
8 18 1 339 457
13 18 2 83 289
8 18 1 33 456
13 18 2 6 291
8 13 2 77 454
8 18 1 428 453
13 18 2 71 295
13 18 2 368 297
8 18 1 73 452
8 13 2 329 450
12 17 2 371 473
8 18 1 374 449
11 16 2 432 447
13 18 2 326 299
13 18 2 325 301
9 14 2 62 445
8 13 2 377 443
8 13 2 342 441
13 18 2 330 303
8 13 2 300 439
8 13 2 9 437
12 17 2 46 471
12 17 2 26 435
13 18 2 35 365
13 18 2 216 307
8 18 1 140 434
13 18 2 483 309
8 18 1 446 433
8 13 2 223 673
13 18 2 447 311
13 18 2 51 313
13 18 2 248 315
8 13 2 450 427
11 16 2 52 670
8 13 2 456 423
9 14 2 239 421
8 13 2 238 309
8 13 2 477 417
13 18 2 181 317
13 18 2 234 319
8 18 1 121 416
8 18 1 232 415
13 18 2 231 321
8 18 1 268 414
13 18 2 25 323
13 18 2 272 325
13 18 2 96 327
10 15 2 472 412
8 13 2 56 410
10 15 2 198 408
13 18 2 292 329
11 16 2 156 406
13 18 2 158 251
13 18 2 29 333
13 18 2 160 337
12 17 2 197 404
13 18 2 281 339
13 18 2 10 341
8 18 1 275 403
8 18 1 163 402
8 13 2 410 400
13 18 2 278 343
8 13 2 277 319
13 18 2 135 345
13 18 2 183 347
10 13 3 417 395
8 11 3 406 404
13 16 3 108 399
9 12 3 243 496
13 17 2 221 417
8 12 2 419 435
12 16 2 471 393
8 12 2 474 791
8 16 1 91 392
14 15 8 376 659
11 13 4 296 133
8 16 1 155 391
8 12 2 89 389
8 16 1 293 388
13 15 4 261 395
8 12 2 413 386
8 12 2 412 384
8 16 1 404 383
14 16 4 444 725
13 17 2 165 419
17 18 7 127 89
8 15 1 367 382
8 15 1 142 381
9 16 1 189 380
13 15 3 399 427
8 14 1 484 378
13 16 2 482 423
13 15 3 414 430
15 18 2 177 349
8 14 1 439 377
14 17 2 445 305
15 18 2 265 351
13 16 2 109 437
8 10 3 111 155
8 9 6 258 158
8 14 1 16 376
12 18 1 253 390
16 18 3 320 106
8 14 1 283 375
8 10 3 267 372
15 18 2 104 353
8 14 1 459 371
8 14 1 228 306
12 18 1 437 389
8 11 2 360 368
8 10 3 55 365
13 15 3 467 349
15 16 6 290 427
8 10 3 458 362
11 14 2 106 368
13 18 1 54 450
8 9 5 434 164
8 13 1 435 336
9 14 1 470 361
8 13 1 43 360
11 16 1 480 374
13 18 1 451 451
12 17 1 50 387
13 18 1 422 454
8 13 1 420 359
12 17 1 469 386
13 18 1 449 455
13 18 1 423 460
8 13 1 263 358
8 13 1 100 357
13 18 1 133 462
13 18 1 146 463
8 13 1 8 356
8 13 1 280 355
13 18 1 28 464
8 13 1 185 354
10 15 1 190 373
12 17 1 246 385
13 18 1 405 465
8 13 1 13 353
13 18 1 193 599
8 13 1 199 352
13 18 1 229 612
13 18 1 225 363
13 18 1 219 624
13 18 1 200 630
11 16 1 27 372
8 13 1 301 350
8 13 1 305 349
13 18 1 132 636
13 18 1 322 384
13 18 1 381 355
8 13 1 151 348
8 13 1 349 347
17 18 5 343 31
8 13 1 383 346
13 18 1 340 356
8 13 1 19 463
10 15 1 385 367
8 13 1 328 344
8 13 1 68 343
13 18 1 393 357
13 18 1 67 358
13 18 1 170 359
8 13 1 88 342
13 18 1 363 360
8 9 4 119 169
8 12 1 224 341
17 18 4 69 96
8 10 2 375 339
8 12 1 138 393
17 18 4 454 100
13 14 4 118 197
8 9 4 309 173
13 15 2 179 352
17 18 4 61 197
8 12 1 298 394
13 15 2 240 410
8 10 2 397 337
14 15 3 187 368
8 11 1 479 407
17 18 3 169 254
16 17 3 245 102
8 9 3 208 177
13 14 3 327 201
8 9 3 448 180
13 14 3 120 439
13 16 1 209 506
13 14 3 152 442
17 18 2 452 104
14 15 2 116 375
12 14 1 299 362
17 18 2 59 257
15 17 1 336 361
11 12 1 250 137
15 16 1 206 373
8 9 1 180 183
13 14 1 443 204
8 9 1 287 184
13 14 1 218 205
16 17 1 235 105
8 10 4 237 329
8 13 1 222 272
11 17 4 257 652
13 18 1 172 618
8 13 2 94 334
8 13 2 251 283
8 15 1 5 672
10 15 7 213 817
8 13 2 153 274
13 18 2 205 673
10 15 5 366 -1
8 18 5 400 -1
13 18 3 387 -1
13 18 2 426 -1
13 18 2 335 -1
8 11 1 114 -1
13 18 2 382 -1
11 12 3 356 -1
17 18 4 438 -1
