
verschiebe -574 690

swap->rejected -570 690

swap->rejected -567 690

verschiebe -571 689

verschiebe -572 688

swap->accepted -572 690

verschiebe -568 691

swap->accepted -566 695

verschiebe -563 695

swap->accepted -563 700

verschiebe -571 701

swap->rejected -571 697

swap->rejected -571 696

swap->accepted -587 696

swap->accepted -582
swap->rejected -585 696

verschiebe -585 694

swap->accepted -585 697

verschiebe -585 698

swap->rejected -585 697

verschiebe -588 693

swap->accepted -589 693

verschiebe -595 693

verschiebe -595 691

verschiebe -595 694

verschiebe -595 692

verschiebe -595 689

verschiebe -576
verschiebe -589 694

verschiebe -588 695

swap->rejected -584
verschiebe -589 693

verschiebe -591 693

swap->accepted -612 693

verschiebe -615 693

verschiebe -615 694

verschiebe -611 694

verschiebe -614 695

swap->accepted -620 695

swap->rejected -620 693

verschiebe -620 694

verschiebe -615 696

swap->accepted -615 700

swap->accepted -615 706

swap->rejected -612 706

swap->accepted -612 709

verschiebe -606 708

swap->rejected -604 708

swap->accepted -604 709

verschiebe -604 705

swap->accepted -608 705

swap->accepted -608 707

verschiebe -608 710

verschiebe -608 710

verschiebe -607 711

verschiebe -607 709

swap->rejected -617 708

verschiebe -609
verschiebe -617 707

verschiebe -632 703

swap->rejected -632 699

verschiebe -632 700

swap->rejected -652 697

swap->accepted -656 697

verschiebe -656 697

swap->accepted -664 697

swap->accepted -664 698

swap->rejected -664 695

swap->accepted -664 698

swap->rejected -664 694

swap->accepted -658 697

verschiebe -651 698

swap->accepted -650 699

swap->rejected -661 694

swap->rejected -685 693

swap->accepted -677 694

swap->rejected -677 693

swap->accepted -681 693

swap->rejected -681 691

verschiebe -681 693

swap->rejected -681 691

swap->rejected -681 689

swap->accepted -678 691

swap->rejected -679 690

swap->rejected -679 688

verschiebe -679 688

verschiebe -703 688

verschiebe -706 686

verschiebe -706 684

verschiebe -710 680

swap->rejected -712 672

verschiebe -712 673

swap->accepted -712 676

swap->accepted -712 680

swap->rejected -710 680

verschiebe -695
verschiebe -711 679

verschiebe -711 681

verschiebe -705
swap->rejected -710
verschiebe -682
swap->rejected -708 681

swap->rejected -724 680

swap->rejected -724 677

swap->rejected -724 675

verschiebe -721
swap->rejected -723 675

verschiebe -723 674

verschiebe -723 674

verschiebe -699
swap->rejected -723 672

swap->accepted -719 678

swap->rejected -719 676

verschiebe -723 674

swap->rejected -723 671

verschiebe -723 672

verschiebe -719 674

verschiebe -719 674

verschiebe -719 674

swap->accepted -719 676

swap->rejected -719 674

swap->accepted -719 675

swap->rejected -716 675

verschiebe -716 675

verschiebe -716 679

swap->rejected -730 672

swap->rejected -732 669

swap->rejected -732 667

verschiebe -742 665

swap->accepted -742 666

verschiebe -742 665

swap->rejected -742 664

verschiebe -726 671

swap->accepted -714 673

swap->rejected -714 671

swap->rejected -714 664

verschiebe -704 667

swap->accepted -704 675

swap->accepted -704 676

swap->accepted -696 681

swap->rejected -696 676

swap->accepted -696 681

swap->accepted -696 682

swap->accepted -696 686

swap->accepted -695 690

verschiebe -701 685

verschiebe -730 683

swap->rejected -742 681

swap->rejected -742 680

swap->rejected -742 676

verschiebe -744 675

swap->rejected -744 672

swap->accepted -744 673

swap->accepted -744 678

verschiebe -740 680

swap->rejected -740 677

swap->accepted -746 677

swap->accepted -751 677

swap->accepted -751 678

swap->accepted -741 679

verschiebe -738 680

swap->accepted -738 683

verschiebe -738 686

verschiebe -729 689

verschiebe -729 688

swap->rejected -729 686

verschiebe -736 687

verschiebe -714
verschiebe -759 687

verschiebe -766 684

swap->rejected -766 683

verschiebe -772 680

verschiebe -785 680

swap->accepted -776 682

swap->rejected -776 679

swap->accepted -776 680

swap->accepted -781 680

verschiebe -781 682

swap->rejected -776 682

swap->rejected -761
verschiebe -776 682

swap->accepted -776 683

verschiebe -784 680

swap->accepted -784 686

swap->accepted -773 689

verschiebe -773 686

swap->rejected -773 682

verschiebe -773 682

verschiebe -773 680

verschiebe -764 682

verschiebe -764 681

verschiebe -766 680

swap->accepted -766 681

verschiebe -766 679

verschiebe -766 679

swap->rejected -770 677

verschiebe -759
verschiebe -770 677

swap->accepted -770 679

swap->rejected -770 675

swap->rejected -773 670

swap->accepted -774 670

swap->accepted -774 678

verschiebe -774 680

swap->rejected -774 678

verschiebe -756
swap->rejected -764
swap->accepted -774 682

swap->rejected -770 682

swap->rejected -770 680

verschiebe -770 679

swap->rejected -770 676

verschiebe -773 670

swap->rejected -773 667

swap->rejected -775 663

swap->accepted -751
swap->rejected -775 659

swap->rejected -775 657

swap->rejected -775 655

verschiebe -772 658

swap->rejected -772 656

verschiebe -772 656

verschiebe -772 656

swap->rejected -772 654

verschiebe -772 654

swap->rejected -766 654

verschiebe -760
swap->rejected -766 653

swap->accepted -766 655

verschiebe -766 655

verschiebe -766 655

verschiebe -770 654

verschiebe -770 654

verschiebe -772 653

verschiebe -766 654

verschiebe -768 651

verschiebe -758 652

swap->accepted -758 655

swap->rejected -759 653

swap->rejected -759 651

verschiebe -759 651

swap->accepted -750
verschiebe -759 651

verschiebe -765 649

swap->accepted -765 652

swap->rejected -771 650

swap->rejected -771 648

verschiebe -762 648

verschiebe -756 651

swap->accepted -756 653

swap->rejected -756 650

verschiebe -756 650

verschiebe -756 650

verschiebe -764 649

verschiebe -774 649

swap->accepted -774 652

swap->rejected -774 649

verschiebe -775 648

verschiebe -767
verschiebe -761 649

verschiebe -757 651

verschiebe -765 648

swap->rejected -763
verschiebe -765 650

verschiebe -763 651

swap->rejected -763 645

swap->rejected -763 644

swap->rejected -763 642

verschiebe -763 645

swap->accepted -763 647

verschiebe -763 648

swap->accepted -742 649

swap->rejected -742 645

swap->accepted -742 651

verschiebe -744 648

verschiebe -744 647

verschiebe -744 650

swap->rejected -744 649

swap->rejected -771 648

verschiebe -783 642

verschiebe -789 641

verschiebe -795 638

verschiebe -795 636

swap->rejected -795 634

swap->rejected -795 631

swap->rejected -795 630

swap->accepted -795 633

swap->accepted -793 635

swap->accepted -793 637

swap->accepted -793 639

swap->accepted -784 645

verschiebe -784 645

swap->rejected -784 643

swap->rejected -786 641

swap->rejected -786 636

swap->rejected -787 634

verschiebe -787 634

swap->rejected -787 631

swap->rejected -787 626

verschiebe -786 627

swap->rejected -798 625

verschiebe -796 623

verschiebe -827 625

verschiebe -819 625

swap->accepted -822 625

swap->rejected -813 625

swap->accepted -813 629

swap->accepted -817 629

swap->rejected -816 629

verschiebe -808 631

swap->accepted -804
verschiebe -805 632

swap->accepted -805 635

swap->accepted -805 636

verschiebe -805 635

swap->accepted -805 636

swap->rejected -803 636

verschiebe -803 637

verschiebe -800 635

verschiebe -792 631

verschiebe -792 635

verschiebe -792 638

swap->accepted -787 640

swap->rejected -796 636

swap->rejected -772
verschiebe -791 639

swap->accepted -767
verschiebe -791 638

verschiebe -791 638

swap->rejected -791 632

swap->accepted -791 634

verschiebe -791 634

swap->rejected -791 629

swap->accepted -791 635

verschiebe -771
verschiebe -791 635

verschiebe -783 636

swap->accepted -759
swap->rejected -783 634

verschiebe -778
verschiebe -797 635

swap->rejected -797 633

verschiebe -783 630

verschiebe -787 630

swap->rejected -792 628

verschiebe -792 628

swap->rejected -817 622

verschiebe -803
verschiebe -817 622

verschiebe -817 619

swap->rejected -817 617

swap->accepted -811 623

swap->accepted -817 623

swap->accepted -819 623

verschiebe -807 623

swap->accepted -807 625

verschiebe -822 626

verschiebe -822 627

verschiebe -822 626

swap->rejected -810 626

swap->accepted -810 630

swap->accepted -805
swap->accepted -810 636

swap->accepted -810 638

swap->rejected -810 635

verschiebe -810 635

swap->accepted -798
swap->accepted -810 637

swap->accepted -806 638

swap->accepted -787
verschiebe -791
swap->accepted -806 641

verschiebe -806 639

verschiebe -806 639

swap->accepted -806 648

swap->accepted -806 649

verschiebe -806 649

swap->rejected -802 649

verschiebe -796 652

swap->rejected -803 645

swap->rejected -815 643

swap->rejected -815 636

swap->rejected -812 636

swap->rejected -818 631

swap->accepted -776
swap->rejected -818 630

verschiebe -818 630

swap->rejected -818 629

swap->accepted -818 631

verschiebe -818 630

verschiebe -826 628

swap->rejected -826 627

verschiebe -824 628

swap->rejected -824 623

verschiebe -824 623

swap->rejected -824 621

swap->accepted -824 626

verschiebe -824 624

verschiebe -824 625

verschiebe -820 626

swap->accepted -813
verschiebe -812 630

verschiebe -802 631

swap->rejected -802 627

swap->accepted -796 629

verschiebe -796 627

verschiebe -790 627

swap->accepted -781 631

swap->accepted -787 631

verschiebe -787 631

swap->accepted -791 631

swap->accepted -791 633

swap->accepted -791 634

verschiebe -791 633

verschiebe -791 634

swap->accepted -795 634

verschiebe -795 635

swap->rejected -795 631

swap->accepted -783 634

swap->accepted -783 640

swap->accepted -749
swap->accepted -771 642

verschiebe -778 641

verschiebe -780 640

verschiebe -781 643

swap->rejected -781 639

verschiebe -788 637

verschiebe -806 635

swap->rejected -806 634

verschiebe -806 629

verschiebe -806 633

verschiebe -806 633

swap->accepted -806 634

verschiebe -806 634

swap->accepted -805 637

verschiebe -805 638

verschiebe -805 640

verschiebe -861 639

swap->rejected -861 638

verschiebe -851 642

swap->accepted -851 646

swap->accepted -851 648

verschiebe -845 646

swap->accepted -821
verschiebe -845 646

verschiebe -845 646

verschiebe -824
swap->accepted -830 648

swap->accepted -830 650

verschiebe -830 650

verschiebe -826
swap->rejected -830 646

swap->rejected -830 641

swap->rejected -830 639

verschiebe -830 638

verschiebe -830 636

verschiebe -830 634

verschiebe -831 633

swap->rejected -831 631

swap->accepted -831 635

verschiebe -831 638

swap->rejected -831 636

swap->rejected -831 634

swap->accepted -831 637

swap->accepted -831 638

verschiebe -831 636

swap->rejected -841 629

verschiebe -839 630

verschiebe -839 628

swap->rejected -824 628

swap->accepted -824 630

verschiebe -822 631

swap->rejected -817 631

swap->accepted -797 634

verschiebe -797 638

swap->accepted -797 641

verschiebe -797 642

swap->accepted -797 644

swap->accepted -797 648

verschiebe -797 646

verschiebe -795 647

swap->rejected -795 646

swap->accepted -795 647

swap->rejected -795 642

swap->rejected -795 641

verschiebe -795 640

swap->rejected -795 638

verschiebe -800 639

verschiebe -792 638

verschiebe -765
verschiebe -789 644

swap->rejected -789 642

verschiebe -789 643

verschiebe -798 644

verschiebe -799 644

swap->accepted -787 646

swap->rejected -787 639

verschiebe -783
verschiebe -787 640

swap->rejected -778 640

swap->accepted -773 641

verschiebe -778 641

verschiebe -767
swap->accepted -775 645

verschiebe -775 645

verschiebe -771 647

verschiebe -771 647

verschiebe -771 649

swap->accepted -771 652

verschiebe -772 655

swap->accepted -765 658

verschiebe -765 657

swap->accepted -759 662

swap->rejected -759 660

verschiebe -771 656

verschiebe -775 657

verschiebe -775 654

swap->accepted -767 657

swap->accepted -767 659

verschiebe -767 662

verschiebe -767 661

swap->rejected -755 661

verschiebe -751 662

swap->rejected -758 658

verschiebe -754 660

verschiebe -769 661

verschiebe -766
swap->accepted -767 663

verschiebe -759 663

swap->rejected -759 662

swap->rejected -759 659

swap->rejected -788 655

swap->accepted -788 656

verschiebe -788 655

verschiebe -788 655

swap->rejected -802 651

verschiebe -802 651

swap->rejected -808 650

swap->accepted -808 651

verschiebe -808 651

swap->rejected -808 649

swap->rejected -796
verschiebe -808 652

swap->accepted -792 654

verschiebe -792 656

swap->rejected -792 655

swap->accepted -792 656

swap->rejected -791 656

verschiebe -797 655

swap->accepted -811 655

verschiebe -803 654

verschiebe -809 653

swap->accepted -811 653

verschiebe -811 649

swap->accepted -811 653

swap->rejected -810 653

verschiebe -796
swap->accepted -810 654

swap->accepted -831 654

swap->accepted -831 659

swap->rejected -831 656

verschiebe -824 657

swap->rejected -824 650

verschiebe -815 651

verschiebe -817 650

verschiebe -822 648

verschiebe -822 648

verschiebe -801 647

swap->accepted -801 648

verschiebe -801 650

swap->rejected -801 645

swap->accepted -801 648

verschiebe -776
verschiebe -801 647

swap->rejected -806 646

swap->accepted -782 647

swap->accepted -782 649

verschiebe -784 648

verschiebe -784 646

verschiebe -784 642

swap->rejected -784 639

verschiebe -760
verschiebe -784 639

verschiebe -797 638

swap->rejected -797 635

swap->accepted -797 637

swap->accepted -799 637

verschiebe -794 637

verschiebe -794 637

swap->accepted -794 642

swap->rejected -794 639

verschiebe -789 638

verschiebe -782 639

swap->rejected -782 636

swap->accepted -782 642

verschiebe -758
verschiebe -772 643

swap->rejected -772 642

verschiebe -772 638

swap->accepted -772 641

verschiebe -768
swap->accepted -772 642

swap->accepted -772 644

verschiebe -772 643

swap->rejected -772 640

verschiebe -766 641

swap->rejected -764 641

swap->rejected -764 638

swap->accepted -764 639

verschiebe -744 637

verschiebe -744 637

swap->rejected -744 634

swap->accepted -720
verschiebe -746 630

swap->accepted -749 630

verschiebe -757 629

swap->accepted -757 630

verschiebe -757 632

swap->accepted -757 633

verschiebe -757 633

verschiebe -761 632

swap->accepted -761 633

swap->rejected -765 630

swap->rejected -763 630

swap->rejected -773 620

verschiebe -766
verschiebe -775 619

swap->accepted -768 621

swap->rejected -768 620

swap->rejected -768 618

swap->accepted -768 620

swap->accepted -768 623

swap->accepted -768 625

verschiebe -748 631

verschiebe -748 631

verschiebe -748 633

swap->rejected -752 630

verschiebe -752 631

swap->accepted -752 634

swap->rejected -752 632

swap->rejected -752 631

verschiebe -752 631

swap->rejected -752 628

verschiebe -754 626

swap->accepted -754 627

swap->rejected -766 625

swap->rejected -766 623

swap->accepted -766 625

swap->accepted -766 628

verschiebe -766 627

verschiebe -774 626

swap->accepted -774 627

verschiebe -783 627

verschiebe -785 625

verschiebe -785 625

swap->rejected -785 624

swap->rejected -784 624

swap->accepted -784 625

swap->rejected -780 625

swap->rejected -780 622

verschiebe -816 616

verschiebe -818 614

verschiebe -821 612

swap->accepted -826 612

verschiebe -814
swap->accepted -826 615

verschiebe -826 615

verschiebe -826 614

verschiebe -826 613

swap->rejected -826 612

swap->rejected -826 608

swap->accepted -826 611

verschiebe -801 612

verschiebe -801 612

swap->rejected -801 608

swap->rejected -801 600

swap->rejected -801 596

verschiebe -810 595

swap->accepted -810 599

verschiebe -816 598

swap->accepted -816 604

verschiebe -814 606

verschiebe -814 606

verschiebe -781
swap->accepted -790
swap->accepted -814 608

verschiebe -814 607

swap->accepted -822 607

verschiebe -823 610

swap->accepted -823 618

swap->accepted -826 618

swap->rejected -808 618

verschiebe -789
verschiebe -808 619

verschiebe -808 619

swap->accepted -808 626

verschiebe -799
verschiebe -808 623

verschiebe -804 626

verschiebe -811 628

swap->rejected -811 626

verschiebe -811 625

verschiebe -820 622

swap->rejected -816
swap->accepted -820 625

swap->accepted -822 625

verschiebe -814
swap->accepted -823 625

swap->accepted -831 625

verschiebe -831 626

swap->accepted -831 627

verschiebe -831 627

verschiebe -820 626

swap->accepted -827 626

swap->rejected -824
verschiebe -827 627

verschiebe -833 629

swap->rejected -833 628

verschiebe -833 631

swap->accepted -833 634

verschiebe -851 635

verschiebe -851 635

verschiebe -855 635

swap->accepted -855 636

verschiebe -838
verschiebe -855 637

swap->rejected -855 634

verschiebe -855 634

swap->accepted -855 636

verschiebe -847
swap->accepted -831
verschiebe -855 632

verschiebe -879 631

swap->accepted -879 633

verschiebe -878 636

verschiebe -869 637

verschiebe -868 633

swap->rejected -868 632

swap->accepted -868 635

verschiebe -868 634

verschiebe -868 634

swap->accepted -868 636

swap->accepted -844
swap->rejected -863 636

verschiebe -863 633

verschiebe -860 633

swap->rejected -856
verschiebe -860 634

swap->accepted -857 635

verschiebe -857 636

verschiebe -885 637

swap->accepted -883 642

swap->rejected -883 640

verschiebe -875 640

swap->accepted -875 643

verschiebe -875 643

swap->accepted -875 650

verschiebe -876 649

verschiebe -886 650

verschiebe -886 648

swap->accepted -886 658

verschiebe -894 656

verschiebe -869
verschiebe -867
swap->rejected -890
verschiebe -879
verschiebe -894 655

verschiebe -894 655

verschiebe -900 653

swap->accepted -882 656

verschiebe -882 656

swap->rejected -889 655

swap->rejected -889 647

swap->rejected -865
swap->rejected -889 646

swap->rejected -889 645

verschiebe -889 646

swap->rejected -889 643

swap->accepted -891 643

swap->accepted -898 643

verschiebe -904 639

swap->rejected -906 634

swap->accepted -900 636

verschiebe -884 632

verschiebe -877 634

verschiebe -877 632

swap->accepted -877 634

verschiebe -873 634

swap->rejected -873 630

verschiebe -867 629

verschiebe -867 629

verschiebe -867 631

verschiebe -867 630

verschiebe -867 632

verschiebe -867 630

verschiebe -866 631

swap->rejected -881 630

verschiebe -885 632

verschiebe -875 632

verschiebe -845 631

swap->accepted -821
verschiebe -845 631

verschiebe -859 631

swap->accepted -879 631

swap->accepted -879 638

verschiebe -886 636

verschiebe -880
swap->accepted -886 637

swap->accepted -879 638

swap->rejected -872 638

swap->accepted -843 641

verschiebe -840 639

swap->rejected -858 638

swap->rejected -862 637

swap->rejected -862 634

verschiebe -826
verschiebe -862 632

swap->rejected -862 630

verschiebe -862 636

swap->rejected -862 633

verschiebe -862 626

swap->rejected -863 625

verschiebe -893 627

swap->rejected -893 626

swap->rejected -917 625

swap->accepted -917 628

swap->accepted -917 631

swap->rejected -916 631

verschiebe -916 633

verschiebe -916 635

verschiebe -914 635

verschiebe -910 638

verschiebe -919 633

verschiebe -927 632

swap->rejected -927 625

swap->rejected -927 623

verschiebe -929 623

swap->accepted -929 625

swap->rejected -929 623

swap->accepted -941 623

swap->rejected -941 622

verschiebe -915 618

verschiebe -924 616

verschiebe -912 617

swap->rejected -913 615

swap->accepted -916 615

verschiebe -916 616

verschiebe -916 611

swap->rejected -916 607

swap->rejected -916 606

swap->rejected -916 603

verschiebe -886 602

swap->rejected -886 600

verschiebe -887 599

swap->rejected -880
swap->accepted -885 601

swap->accepted -849
verschiebe -885 601

swap->accepted -885 604

verschiebe -846
swap->accepted -834
swap->accepted -885 606

swap->rejected -885 601

verschiebe -883 602

swap->rejected -875 602

verschiebe -875 603

swap->accepted -869 604

swap->accepted -872 604

verschiebe -873 603

verschiebe -841
swap->rejected -872 603

swap->accepted -863 611

swap->rejected -862 611

verschiebe -871 608

verschiebe -879 607

verschiebe -878 607

swap->accepted -878 611

verschiebe -878 611

swap->accepted -878 618

verschiebe -858
verschiebe -858
verschiebe -890 620

verschiebe -890 623

swap->accepted -887 624

swap->rejected -883 624

verschiebe -885 620

verschiebe -885 620

swap->rejected -885 616

swap->accepted -883 618

swap->accepted -883 620

swap->rejected -883 616

swap->rejected -883 610

verschiebe -842
swap->rejected -884 609

swap->accepted -884 610

verschiebe -884 612

verschiebe -877 612

swap->accepted -877 613

swap->accepted -877 615

swap->accepted -877 619

swap->accepted -871
swap->accepted -879 619

verschiebe -879 618

swap->rejected -881 616

verschiebe -885 617

swap->accepted -879 621

verschiebe -879 618

swap->accepted -879 619

verschiebe -880 618

swap->rejected -880 615

verschiebe -889 614

verschiebe -880 614

verschiebe -880 614

swap->rejected -880 611

swap->accepted -876 616

verschiebe -867
swap->accepted -876 621

swap->accepted -876 622

verschiebe -876 622

swap->rejected -882 618

verschiebe -880 620

verschiebe -883 619

verschiebe -887 619

verschiebe -859
verschiebe -888 615

swap->accepted -861
verschiebe -882 616

verschiebe -855
verschiebe -849
swap->accepted -886 616

verschiebe -886 622

verschiebe -850
verschiebe -886 622

verschiebe -886 620

verschiebe -886 620

verschiebe -886 624

swap->accepted -892 624

verschiebe -886 624

verschiebe -886 624

swap->accepted -886 627

verschiebe -882 628

verschiebe -874
swap->rejected -882 627

swap->rejected -882 623

verschiebe -882 624

swap->accepted -882 626

swap->accepted -882 627

swap->rejected -873 627

swap->accepted -877 627

swap->accepted -877 628

verschiebe -877 625

verschiebe -879 625

verschiebe -872
verschiebe -879 626

swap->accepted -879 633

swap->accepted -879 638

swap->rejected -871 638

verschiebe -835 637

verschiebe -828 637

swap->rejected -828 633

verschiebe -828 630

verschiebe -828 630

verschiebe -825 631

verschiebe -825 627

swap->rejected -825 619

verschiebe -845 618

swap->accepted -809
verschiebe -815
swap->accepted -818 619

verschiebe -818 620

swap->accepted -820 620

verschiebe -820 615

swap->accepted -822 615

verschiebe -810 618

swap->rejected -810 613

swap->rejected -810 610

swap->accepted -810 612

verschiebe -810 611

swap->rejected -810 605

verschiebe -813 605

verschiebe -802 603

verschiebe -802 603

swap->rejected -801 603

verschiebe -803 602

verschiebe -813 600

verschiebe -813 599

verschiebe -805
swap->rejected -812 599

verschiebe -805 600

verschiebe -796
verschiebe -804 601

swap->accepted -783
verschiebe -804 601

swap->accepted -813 601

swap->rejected -822 600

verschiebe -819 603

verschiebe -828 602

swap->rejected -828 601

verschiebe -821 604

verschiebe -821 602

swap->rejected -821 598

swap->rejected -821 596

swap->rejected -821 595

verschiebe -821 598

verschiebe -821 598

swap->rejected -821 597

verschiebe -821 596

verschiebe -812
verschiebe -831 595

verschiebe -840 596

verschiebe -804 595

swap->accepted -796
swap->rejected -804 589

swap->accepted -804 593

verschiebe -796 594

verschiebe -796 595

verschiebe -796 595

verschiebe -787 597

verschiebe -790 594

swap->rejected -790 587

swap->accepted -802 587

swap->rejected -801 587

verschiebe -792 587

verschiebe -792 587

swap->rejected -798 586

swap->rejected -794 586

swap->rejected -796 584

swap->rejected -796 580

verschiebe -796 579

verschiebe -796 582

swap->accepted -796 584

swap->rejected -796 577

swap->rejected -790 577

swap->rejected -788 577

verschiebe -752
verschiebe -796 575

swap->rejected -796 573

verschiebe -787 573

swap->rejected -790 569

swap->rejected -790 566

verschiebe -790 566

swap->accepted -790 567

verschiebe -767
verschiebe -798 565

verschiebe -804 566

verschiebe -804 566

verschiebe -816 565

swap->accepted -780
swap->rejected -816 560

swap->rejected -823 555

verschiebe -818 553

verschiebe -818 552

swap->rejected -818 549

swap->accepted -811 553

verschiebe -808 558

swap->rejected -806 558

swap->rejected -807 555

swap->accepted -807 561

swap->accepted -783 565

swap->accepted -783 569

swap->rejected -759
