Mietbegin Mietende Länge ID position
15 16 7 531 377
15 17 5 20 388
13 14 8 203 624
9 11 5 308 351
8 9 6 409 485
11 14 9 725 359
14 15 6 39 391
16 17 7 333 694
8 11 5 517 261
8 9 5 516 366
8 9 9 681 429
15 17 8 173 170
10 11 6 313 417
8 13 3 425 761
11 12 4 474 841
16 18 4 535 67
16 18 7 304 106
16 17 6 664 377
15 16 8 529 551
10 11 7 370 409
9 13 2 397 210
16 17 7 473 399
16 18 3 281 456
9 10 7 12 545
12 14 4 75 842
16 17 6 120 348
15 17 4 694 449
13 15 6 373 861
14 18 2 575 505
13 14 7 296 302
10 13 2 553 219
12 17 7 642 25
8 14 3 712 159
15 16 9 559 57
15 18 3 598 738
16 17 9 127 842
12 13 9 34 919
16 17 7 454 668
13 15 5 101 380
10 13 8 673 2
16 17 7 526 626
8 12 1 5 285
8 9 5 3 339
8 16 2 207 596
8 9 5 406 907
16 18 7 438 756
15 17 4 135 122
10 12 2 413 490
8 10 4 699 127
9 10 7 378 371
8 9 6 337 88
15 18 2 483 602
16 18 5 380 276
16 17 6 245 871
10 15 2 286 568
13 16 2 520 672
8 11 5 460 781
10 11 7 264 477
15 18 5 595 216
13 18 1 246 190
16 17 8 291 618
14 15 8 638 16
8 13 9 129 555
15 17 3 561 394
15 16 9 489 222
14 18 4 234 178
16 18 4 314 926
9 14 1 597 439
15 16 7 95 983
10 11 4 552 919
15 18 2 330 503
16 18 3 620 227
9 16 3 430 949
12 14 8 369 741
13 15 9 350 974
13 17 3 498 613
15 16 7 550 127
9 10 8 31 306
8 12 3 306 346
14 18 1 545 867
15 16 7 390 42
15 17 3 181 822
13 18 3 106 728
8 14 1 232 57
12 13 8 236 58
15 18 5 184 826
12 17 1 27 652
9 10 6 466 58
13 15 2 272 719
15 17 4 183 898
14 15 2 66 811
9 13 1 367 846
12 14 2 472 726
16 17 6 354 951
16 17 5 187 778
8 10 3 56 919
15 16 6 414 485
16 17 7 48 937
14 15 6 716 445
8 17 1 591 38
15 16 6 678 973
14 15 4 566 826
16 17 2 368 753
8 9 6 111 889
8 9 8 131 250
8 16 1 275 640
8 10 4 731 322
12 13 8 366 732
14 15 8 540 988
14 15 4 179 693
16 17 7 515 549
9 16 1 665 114
15 17 5 649 358
8 13 1 560 237
16 17 8 653 71
16 17 4 265 314
15 17 2 278 902
16 17 3 71 306
15 18 2 615 709
11 12 5 23 918
14 15 9 691 257
14 15 4 231 93
10 12 7 407 200
8 9 5 55 578
15 16 6 683 964
14 15 4 96 105
8 12 1 16 525
8 9 6 351 881
12 13 7 440 203
10 13 4 521 324
13 16 2 371 563
15 16 7 118 507
15 16 9 7 322
8 13 2 217 629
11 12 3 77 417
13 14 2 703 811
14 15 6 568 43
10 12 1 459 464
13 14 3 52 341
14 16 5 601 10
11 13 2 329 116
15 16 5 572 741
14 15 7 22 464
14 15 7 162 625
8 12 2 463 932
12 13 6 641 974
16 17 6 169 128
10 13 1 305 931
14 15 3 666 338
14 16 3 542 499
12 15 1 576 731
9 10 8 569 395
11 12 7 202 410
16 17 9 290 200
14 15 5 249 59
15 18 1 28 539
15 18 1 193 693
16 17 4 482 79
10 11 5 465 165
16 17 5 276 911
16 17 2 177 711
10 18 1 33 962
16 18 5 320 653
8 12 1 439 713
8 9 6 619 271
10 17 1 151 906
14 15 5 718 321
11 12 2 318 564
15 16 9 230 337
13 15 9 709 1
8 12 1 484 594
8 11 1 533 232
11 12 5 424 497
9 10 7 90 955
8 10 6 271 184
8 10 2 277 615
8 10 1 19 812
10 18 1 268 199
14 17 5 564 33
16 17 2 116 888
8 9 9 258 413
16 17 4 312 424
8 9 4 238 409
8 9 4 300 705
15 18 2 205 811
8 11 1 13 158
16 17 7 444 95
10 15 1 592 945
8 9 3 519 258
8 9 1 180 720
9 11 6 697 924
8 10 1 420 473
8 9 3 593 400
11 14 2 341 685
16 17 4 722 765
16 17 6 590 114
12 15 2 656 195
15 16 6 191 4
16 18 5 676 946
8 13 1 510 384
11 15 1 680 271
12 16 1 470 782
12 14 3 284 421
14 15 3 216 821
15 17 2 326 495
15 16 2 307 753
14 15 4 10 842
13 16 2 582 997
16 17 5 387 44
15 18 3 447 21
14 15 3 109 315
14 16 2 491 776
12 18 1 607 595
16 18 4 452 835
8 9 4 223 46
8 9 9 693 201
9 10 6 267 202
10 14 1 514 37
11 13 3 507 183
16 17 2 104 869
8 9 4 450 949
11 12 5 421 401
14 15 2 622 514
12 18 1 679 910
16 17 1 235 645
13 16 1 557 650
11 12 1 155 954
10 11 1 446 402
9 10 9 254 164
14 15 6 522 737
8 10 1 263 527
14 17 1 509 537
10 14 1 428 946
16 17 9 689 295
15 18 1 422 105
13 14 1 253 407
16 18 3 59 885
13 14 9 651 256
13 17 1 675 210
15 16 8 364 757
14 15 2 401 725
8 13 3 161 228
14 15 4 315 375
12 15 1 280 972
10 11 3 640 188
16 17 4 562 785
9 12 1 138 330
15 16 9 128 366
10 12 3 612 149
8 11 2 695 510
16 18 1 336 745
14 15 1 363 516
13 14 4 197 480
14 15 1 381 803
13 14 1 50 295
12 13 6 74 287
11 12 3 419 517
16 17 2 549 196
13 16 5 644 885
13 14 9 453 890
11 12 1 199 727
12 17 2 395 356
16 17 2 35 916
13 14 7 182 734
16 18 1 603 957
12 17 1 189 774
15 18 1 170 150
8 9 2 89 752
13 14 4 389 464
10 11 5 706 395
8 10 3 396 978
16 17 1 393 565
14 16 4 160 291
12 13 1 480 33
14 15 4 240 733
12 13 1 190 681
14 15 2 51 572
8 10 1 435 943
12 13 2 475 416
15 16 4 721 164
9 13 1 404 21
15 18 5 361 569
14 16 3 165 533
13 15 3 686 762
9 10 2 477 623
15 17 1 451 771
8 9 1 114 176
13 14 6 105 583
8 9 5 458 604
8 9 1 100 234
11 17 1 43 273
13 14 4 658 900
9 16 2 342 197
16 17 3 445 64
16 17 1 647 789
16 17 4 659 647
12 15 1 555 409
16 17 2 325 460
15 18 1 654 472
13 15 1 469 660
13 14 2 26 984
13 14 3 248 376
8 12 1 502 944
15 16 6 708 624
10 11 1 732 743
13 16 2 609 780
8 10 2 493 105
14 15 1 54 509
11 12 3 317 923
8 10 1 383 685
16 17 2 682 126
9 10 1 323 86
8 13 1 91 349
10 11 1 298 368
16 18 1 702 590
8 9 4 377 689
9 10 4 554 973
16 17 1 639 821
11 12 1 185 884
11 12 1 717 345
12 14 5 274 512
14 15 1 132 502
12 13 3 204 410
11 13 1 728 341
14 17 1 667 420
8 10 2 497 981
10 11 4 80 623
16 18 9 580 4
16 17 1 200 62
12 13 1 599 24
11 12 8 602 84
10 11 1 121 58
10 11 2 360 833
15 16 1 218 918
16 18 1 696 305
13 18 1 299 158
13 14 1 172 495
13 14 1 437 297
8 10 4 153 27
11 12 1 623 323
16 17 1 229 149
14 15 1 423 165
8 9 1 492 45
9 10 3 700 608
10 14 1 624 106
16 18 1 206 32
16 18 3 723 986
8 9 2 626 167
8 10 1 558 953
9 10 1 479 22
14 16 3 384 183
15 16 1 449 421
13 14 1 405 674
8 14 1 636 778
12 17 1 503 636
16 17 7 69 966
12 14 1 250 511
14 15 1 209 295
12 13 1 385 342
12 13 2 198 524
8 9 1 224 923
16 17 3 335 995
10 18 4 311 -1
8 13 8 126 -1
9 14 9 544 -1
9 17 8 36 -1
9 15 8 733 -1
9 15 4 149 -1
9 17 8 400 -1
14 17 9 707 -1
8 17 4 433 -1
13 17 8 167 -1
12 15 9 99 -1
14 17 6 525 -1
8 14 8 38 -1
14 17 9 30 -1
13 17 4 388 -1
13 14 7 394 -1
12 17 9 391 -1
12 16 5 331 -1
11 17 9 587 -1
12 15 5 2 -1
8 17 6 316 -1
10 17 3 579 -1
12 17 6 157 -1
12 14 7 309 -1
13 16 6 255 -1
12 15 9 242 -1
8 17 5 195 -1
8 15 9 362 -1
11 14 8 130 -1
9 17 5 295 -1
10 14 3 251 -1
12 14 9 201 -1
9 17 7 719 -1
11 15 9 147 -1
8 17 7 543 -1
11 14 8 115 -1
14 15 9 143 -1
14 18 7 386 -1
13 15 5 356 -1
11 15 6 241 -1
12 15 5 512 -1
10 16 3 41 -1
8 16 2 58 -1
12 14 9 661 -1
14 15 7 144 -1
12 16 3 156 -1
9 12 5 262 -1
12 17 2 556 -1
12 15 8 617 -1
13 18 8 720 -1
11 16 9 282 -1
15 17 4 611 -1
13 15 9 259 -1
8 16 8 303 -1
13 15 9 348 -1
9 17 7 164 -1
8 15 9 462 -1
9 15 9 40 -1
14 16 9 321 -1
12 15 8 490 -1
13 14 8 260 -1
11 16 1 163 -1
13 16 7 610 -1
14 15 8 124 -1
13 16 5 399 -1
13 16 8 429 -1
11 15 9 53 -1
15 18 7 461 -1
13 16 7 261 -1
9 17 1 670 -1
15 17 6 635 -1
14 18 9 353 -1
11 13 9 625 -1
14 17 8 508 -1
9 18 6 501 -1
15 18 8 139 -1
12 15 8 87 -1
15 18 5 1 -1
13 15 8 513 -1
15 16 8 567 -1
8 14 6 279 -1
11 14 6 355 -1
12 13 9 117 -1
11 15 5 584 -1
13 14 8 289 -1
10 16 8 734 -1
12 18 8 175 -1
10 13 8 671 -1
9 13 9 530 -1
13 17 5 270 -1
11 14 8 643 -1
14 18 4 705 -1
8 13 4 45 -1
10 12 8 532 -1
12 16 4 621 -1
10 16 5 402 -1
15 16 7 634 -1
12 13 9 15 -1
16 17 9 215 -1
12 14 5 417 -1
9 18 1 68 -1
14 16 6 677 -1
16 17 9 171 -1
10 14 5 669 -1
10 16 9 186 -1
9 16 3 150 -1
13 15 7 257 -1
15 17 6 310 -1
13 16 9 628 -1
10 14 9 65 -1
15 18 4 426 -1
10 12 6 176 -1
13 15 7 21 -1
14 16 8 589 -1
10 11 9 357 -1
15 16 7 713 -1
15 16 8 627 -1
11 14 7 17 -1
15 16 9 511 -1
12 14 6 154 -1
10 12 3 577 -1
13 17 4 432 -1
14 17 4 415 -1
14 15 5 338 -1
14 17 2 221 -1
8 13 4 37 -1
11 14 5 724 -1
16 17 9 211 -1
9 10 8 685 -1
14 17 6 392 -1
10 11 5 332 -1
15 16 6 148 -1
11 12 6 297 -1
11 16 4 375 -1
14 15 7 212 -1
8 15 5 233 -1
14 17 5 122 -1
11 15 1 374 -1
14 16 1 225 -1
15 16 7 546 -1
9 16 1 8 -1
11 12 5 427 -1
9 15 1 714 -1
14 15 5 266 -1
13 14 7 578 -1
10 13 4 42 -1
16 17 3 701 -1
13 16 3 46 -1
14 15 7 174 -1
10 11 7 468 -1
15 16 5 352 -1
8 12 1 228 -1
15 16 6 152 -1
12 13 8 192 -1
13 14 6 467 -1
14 16 1 727 -1
13 16 2 616 -1
14 16 1 340 -1
8 10 2 456 -1
11 15 1 339 -1
16 17 6 687 -1
15 17 1 219 -1
11 12 2 416 -1
8 10 1 328 -1
10 14 1 293 -1
13 14 2 292 -1
16 17 8 102 -1
13 16 1 67 -1
10 14 1 287 -1
10 12 1 662 -1
14 15 2 632 -1
16 17 1 146 -1
8 11 1 88 -1
12 13 3 698 -1
14 15 1 322 -1
10 13 1 73 -1
13 14 1 524 -1
8 9 3 692 -1
10 11 1 222 -1
10 11 1 72 -1
9 10 1 301 -1
13 14 2 83 -1
9 11 1 570 -1
13 14 1 443 -1
15 16 3 537 -1
8 10 1 349 -1
8 9 2 410 -1
15 17 1 133 -1
12 13 2 495 -1
10 11 1 283 -1
9 12 1 140 -1
