Mietbegin Mietende Länge ID position
8 12 4 12 771
8 13 3 424 250
13 18 4 473 158
8 14 3 24 237
8 15 2 80 878
8 18 2 32 462
8 12 6 81 17
13 18 2 278 646
8 10 6 359 638
8 13 5 192 595
8 18 2 577 396
8 12 2 412 582
13 18 2 292 793
13 18 2 401 259
13 18 3 178 206
8 13 3 241 752
8 13 2 300 136
9 14 7 117 965
13 18 4 95 166
13 17 3 527 314
13 18 7 418 806
8 18 1 591 701
13 18 2 483 796
8 13 3 427 168
9 18 3 154 79
13 18 3 387 61
13 18 3 380 552
8 16 4 36 891
13 18 2 160 763
8 18 1 73 110
13 18 2 561 485
8 13 2 456 677
13 18 2 10 895
13 18 2 447 228
13 18 2 158 592
8 18 3 345 948
8 18 2 207 65
8 18 3 220 95
13 18 3 39 151
8 15 2 571 715
8 13 2 507 693
8 18 4 202 46
13 18 4 291 757
13 18 2 315 513
8 13 3 176 824
13 18 3 522 570
8 11 5 131 332
8 18 2 286 185
9 18 2 495 884
8 16 1 560 270
13 17 3 191 67
8 18 1 163 146
8 18 2 523 775
13 18 2 216 251
13 18 2 520 752
8 13 2 553 274
13 18 2 51 427
8 18 2 150 51
8 16 1 91 282
8 15 2 372 77
8 13 2 251 724
13 18 3 338 341
11 14 2 106 908
8 13 1 199 534
8 11 4 226 276
13 18 2 231 597
8 13 2 317 735
8 17 1 597 479
8 13 4 113 178
8 13 2 477 130
13 18 3 476 515
14 18 2 562 274
13 18 3 361 42
8 13 2 153 570
8 15 2 475 86
13 18 2 494 136
8 13 3 271 737
8 18 3 74 247
8 18 2 505 417
8 14 1 439 860
13 18 4 333 221
8 13 2 396 111
8 10 3 55 819
8 13 3 517 244
8 13 2 329 271
13 18 2 598 177
8 13 7 65 937
8 18 1 232 268
13 18 4 144 898
13 18 2 582 583
13 16 4 289 783
8 14 1 283 400
13 18 2 135 154
13 18 2 181 677
8 13 2 342 227
13 18 2 346 354
13 18 3 354 388
15 17 8 247 627
13 18 1 219 271
13 17 3 270 180
13 17 2 221 118
13 18 3 525 639
12 17 2 389 19
8 13 3 499 592
8 13 2 238 686
12 17 2 46 24
13 18 2 426 548
12 18 1 253 129
8 14 4 49 627
8 18 1 339 189
8 11 4 468 811
15 18 2 104 392
13 18 2 307 262
13 18 2 234 561
8 16 2 161 606
8 18 1 570 883
8 13 3 23 815
13 18 1 393 533
8 18 3 464 114
13 18 4 365 292
8 13 4 164 869
11 16 4 21 955
8 12 2 89 314
8 9 5 434 515
13 18 2 272 724
13 18 2 83 226
13 18 2 388 209
13 18 3 184 731
15 18 2 177 408
8 13 2 277 214
12 16 2 471 617
8 18 1 268 138
13 16 2 575 156
13 18 2 382 604
8 13 3 313 117
13 18 2 281 254
13 18 3 1 754
13 18 2 312 130
8 16 1 404 933
9 14 1 470 910
8 12 2 413 134
8 11 3 516 381
13 18 2 314 765
8 13 3 402 160
8 13 2 318 265
10 15 2 198 902
14 16 4 444 237
10 13 3 417 819
17 18 5 343 403
13 18 4 174 916
13 18 1 146 380
13 18 3 266 15
8 13 1 263 839
11 13 4 296 638
13 18 1 451 277
13 18 2 566 767
8 13 2 63 527
8 13 2 223 263
13 18 1 423 381
8 13 1 328 343
8 14 1 16 573
8 12 1 298 729
8 13 2 9 666
13 18 3 249 929
13 18 2 35 415
8 18 2 600 344
9 14 2 395 934
13 18 1 229 132
8 13 2 56 740
13 18 3 122 334
8 14 1 576 190
11 16 2 156 511
13 18 2 368 425
9 14 2 239 57
8 17 2 60 620
13 18 2 325 112
8 18 1 428 836
8 12 1 224 644
8 10 3 267 522
14 17 2 445 907
8 13 1 222 706
8 13 2 77 579
13 18 2 537 59
13 18 1 172 702
13 17 3 568 840
8 13 2 593 837
13 18 3 105 53
8 13 1 280 380
17 18 4 454 670
8 13 2 497 560
8 18 1 374 718
8 18 1 72 975
13 17 4 167 121
8 15 1 142 28
8 18 1 140 635
8 13 1 592 120
13 18 4 531 654
8 10 4 237 67
8 18 1 121 711
13 16 2 482 460
13 17 2 165 820
8 13 1 8 520
13 16 1 545 585
8 13 1 383 702
9 14 2 62 886
9 16 1 189 191
13 18 3 310 875
8 15 1 502 864
8 13 1 185 165
8 13 2 493 121
12 17 1 50 619
8 13 1 100 267
13 18 2 183 272
13 18 2 6 912
13 18 2 326 586
8 13 2 4 834
8 12 2 474 371
8 13 1 13 200
13 18 1 405 457
8 14 1 228 330
13 14 5 567 936
13 18 1 54 684
12 17 2 547 84
8 13 3 500 42
9 11 3 512 805
12 17 1 524 45
13 18 1 170 964
13 18 3 392 21
13 18 1 422 795
13 18 1 363 496
8 17 1 510 459
8 11 1 479 897
8 11 1 114 842
13 16 1 209 761
13 18 2 71 26
8 12 2 419 108
8 9 6 258 36
13 18 1 322 995
11 16 1 557 83
8 13 1 43 285
8 18 1 514 832
8 10 2 375 82
8 16 1 293 283
13 18 2 415 219
13 18 2 335 983
17 18 2 452 819
13 18 2 86 823
8 9 1 287 416
13 18 2 498 838
8 14 1 459 695
8 13 1 558 858
10 17 1 503 269
13 18 4 386 37
8 13 1 88 823
8 13 1 301 458
8 13 1 349 410
8 13 1 305 218
8 12 1 138 84
8 9 4 119 23
8 16 3 528 960
15 18 2 265 487
8 10 2 397 782
8 18 1 403 497
13 18 2 384 844
15 16 6 290 29
13 18 1 67 218
8 10 3 111 61
11 16 1 27 411
12 17 2 197 331
13 18 1 132 645
8 13 2 410 460
8 13 1 68 133
17 18 4 61 330
8 13 3 584 757
8 14 1 484 197
13 18 1 509 518
13 18 1 225 278
8 18 1 323 3
8 9 2 574 956
8 15 3 107 29
17 18 4 438 179
13 18 1 133 192
8 16 1 155 911
11 16 2 432 642
13 18 1 381 281
8 16 2 552 993
14 17 4 304 936
13 18 1 449 729
8 13 1 151 384
8 13 1 492 793
8 13 1 19 874
11 16 1 480 279
8 13 1 533 229
12 17 1 246 772
16 18 3 320 337
13 18 1 200 309
13 15 2 240 942
13 18 2 66 817
14 15 3 187 368
13 18 1 193 952
13 18 1 28 920
8 13 1 555 768
8 18 2 506 953
13 18 2 573 608
15 17 1 336 330
8 11 3 406 898
13 16 3 108 833
12 14 1 299 368
13 15 2 542 134
8 13 1 435 546
13 18 1 340 217
17 18 4 69 237
17 18 2 59 453
12 17 1 469 385
8 13 1 420 55
11 16 2 52 163
17 18 3 169 904
8 15 1 367 196
17 18 7 127 473
12 18 1 437 719
8 13 2 519 553
13 15 3 399 391
13 18 2 25 981
12 17 2 371 382
8 11 2 360 982
10 15 1 190 997
16 17 1 235 959
8 14 3 355 0
13 18 2 330 696
15 16 1 206 190
13 16 2 549 825
10 15 1 385 88
8 9 3 448 969
16 17 3 245 10
8 16 2 217 4
13 14 1 218 773
8 15 1 5 476
9 12 3 243 875
10 15 7 213 -1
8 18 6 282 -1
12 18 5 288 -1
13 18 7 321 -1
14 17 6 580 -1
13 18 6 259 -1
13 16 6 353 -1
8 16 4 585 -1
10 15 9 99 -1
8 15 7 254 -1
14 16 9 457 -1
8 17 4 196 -1
8 18 3 316 -1
9 14 8 34 -1
8 13 8 147 -1
13 18 4 539 -1
13 16 4 504 -1
13 18 5 513 -1
8 18 4 168 -1
13 18 6 30 -1
9 14 6 15 -1
8 18 8 548 -1
11 16 7 348 -1
8 15 3 331 -1
13 15 5 529 -1
13 18 4 203 -1
13 18 7 143 -1
8 18 3 92 -1
8 14 3 159 -1
13 17 6 7 -1
14 15 8 376 -1
8 18 4 31 -1
8 18 7 530 -1
8 18 2 563 -1
8 18 2 485 -1
13 15 7 215 -1
13 18 4 112 -1
13 16 6 559 -1
11 16 6 391 -1
11 17 3 373 -1
8 16 2 455 -1
8 15 2 521 -1
8 15 2 463 -1
13 18 4 390 -1
8 16 2 45 -1
8 10 7 98 -1
13 18 3 148 -1
13 18 4 260 -1
13 15 3 467 -1
13 17 5 594 -1
8 16 4 136 -1
11 18 5 429 -1
8 18 8 587 -1
8 13 4 370 -1
10 17 4 440 -1
12 14 4 578 -1
8 13 3 137 -1
8 18 2 478 -1
10 15 5 581 -1
8 18 2 416 -1
12 17 3 255 -1
13 18 4 22 -1
8 18 3 188 -1
13 15 5 508 -1
9 16 4 369 -1
13 18 3 352 -1
13 16 4 48 -1
13 15 4 261 -1
13 17 4 589 -1
13 18 4 394 -1
12 17 2 408 -1
8 16 2 319 -1
13 18 4 212 -1
10 15 2 472 -1
13 18 4 526 -1
12 17 2 26 -1
8 10 3 458 -1
13 15 2 491 -1
13 18 4 173 -1
13 15 3 414 -1
13 18 4 64 -1
13 18 2 535 -1
8 15 2 306 -1
13 18 4 546 -1
8 18 1 275 -1
13 16 7 171 -1
13 14 4 118 -1
13 18 2 248 -1
13 18 2 205 -1
13 15 2 179 -1
9 15 2 75 -1
13 14 3 152 -1
13 18 2 29 -1
8 9 3 208 -1
13 16 2 109 -1
13 14 3 327 -1
13 14 4 550 -1
13 14 3 120 -1
8 9 4 309 -1
11 12 3 356 -1
13 14 1 443 -1
14 15 2 116 -1
11 12 1 250 -1
8 9 1 180 -1
