SIMANN META
-5020  0
-4943  0
-5627  0
-5627  0
-5627  0
-5627  0
-5627  0
-5627  0
-5627  0
-6224  1
-6224  1
-6224  1
-6224  1
-5936  1
-5936  1
-5936  1
-5936  1
-5936  1
-6489  3
-6489  3
-5936  1
-5936  1
-5936  1
-5936  1
-5936  1
-5936  1
-5627  0
-5627  0
-5627  0
-5627  0
-5627  0
-5627  0
-6140  0
-6140  0
-6140  0
-6140  0
-6140  0
-6140  0
-6140  0
-6140  0
-6140  0
-6140  0
-6140  0
-6140  1
-6140  1
-6140  1
-6140  1
-6140  1
-6140  1
-6140  1
-5714  0
-5714  0
-5714  0
-5714  0
-5714  0
-5714  0
-5714  0
-5714  0
-5714  0
-5714  0
-5714  0
-5714  0
-5714  0
-5714  0
-5714  0
-5714  0
-5714  0
-5714  0
-5714  0
-5714  0
-5714  0
-5714  0
-5714  0
-5714  0
-5714  0
-5714  0
-5714  0
-5714  0
-5714  0
-5714  0
-5714  0
-5714  0
-5714  0
-5637  0
-5637  0
-5637  0
-5637  0
-5714  0
-5714  0
-5714  0
-5714  0
-5714  0
-5714  0
-5714  0
-5714  0
-5714  0
-5637  0
-6129  1
-6129  1
-6129  1
-6129  1
-6129  1
-6129  1
-6129  1
-6129  1
-6129  1
-6129  1
-5742  0
-5742  0
-5742  0
-5742  0
-5742  0
-5742  0
-5742  0
-5742  0
-5742  0
-5742  0
-5742  0
-5742  0
-5742  0
-5742  0
-5742  0
-5742  0
-5742  0
-5742  0
-5742  0
-5742  0
-5742  0
-5742  0
-5742  0
-5742  0
-5742  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6758  0
-6758  0
-6758  0
-6835  0
-6758  0
-6758  0
-6758  0
-6758  0
-6758  0
-6758  0
-6758  0
-6758  1
-6758  1
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6074  0
-6074  0
-6074  0
-6074  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6074  0
-6074  0
-6074  0
-6074  1
-6074  1
-6540  3
-6540  3
-6540  3
-6540  3
-6540  3
-6285  1
-6295  1
-6295  1
-6295  1
-5648  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-5456  0
-5963  1
-5963  1
-5963  1
-6398  3
-6398  3
-6398  3
-6398  3
-6398  3
-6488  3
-7191  7
-6528  7
-6280  5
-6280  5
-6357  5
-6357  5
-6357  5
-5951  3
-6293  5
-6293  5
-6293  5
-6293  5
-6293  5
-6293  5
-6293  5
-6293  4
-6293  4
-6602  2
-6602  2
-6183  1
-6183  1
-6183  1
-6183  1
-6183  1
-6183  1
-6183  1
-6183  1
-6183  1
-6686  1
-5561  0
-5561  0
-5561  0
-4943  0
-4943  0
-4943  0
-4943  0
-4943  0
-4943  0
-4943  0
-4943  0
-4943  0
-4943  0
-4943  0
-5561  0
-5561  0
-5561  0
-5561  0
-5561  0
-5561  0
-5561  0
-5561  0
-5561  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-5571  0
-5571  0
-5571  0
-5571  0
-5571  0
-5571  0
-6948  1
-7451  1
-7451  1
-7451  1
-7451  1
-7052  1
-6549  1
-6549  1
-7052  1
-7052  1
-7052  1
-7052  1
-7052  1
-7052  1
-6434  1
-6434  1
-6284  1
-6284  1
-5468  1
-4955  1
-5234  1
-5054  1
-5660  1
-5507  1
-5507  1
-5507  1
-6020  1
-6020  1
-5609  1
-5609  1
-5609  1
-5609  1
-5609  1
-5609  1
-5609  1
-5609  1
-5609  1
-5609  1
-5609  1
-6422  1
-6422  1
-7040  1
-7040  1
-7040  1
-7040  1
-6074  0
-6074  0
-6074  0
-6074  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6074  1
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6664  1
-6664  1
-6664  1
-6664  1
-6664  1
-6664  1
-6664  1
-6510  3
-6510  3
-6510  3
-6510  3
-6510  3
-6510  3
-6510  3
-6587  1
-6587  1
-6587  1
-6587  1
-6587  1
-6587  1
-6587  1
-6664  1
-6332  0
-6332  0
-6332  0
-6332  0
-6332  0
-6332  0
-6332  0
-6332  0
-6332  0
-6332  0
-6332  0
-6332  0
-6332  0
-6332  0
-6332  0
-6332  0
-6332  0
-6332  0
-6332  0
-6332  0
-6332  0
-6332  0
-6332  0
-5714  0
-5714  0
-5714  0
-5714  0
-5714  0
-5714  0
-5714  0
-5714  0
-5714  0
-5637  0
-5637  0
-5637  0
-5637  0
-5637  0
-5637  0
-5637  0
-5637  0
-5637  0
-5637  0
-5637  0
-5969  1
-5969  1
-5969  1
-5456  0
-5456  0
-5456  0
-5456  0
-5456  0
-5456  0
-5456  0
-5456  0
-5456  0
-5456  0
-5456  0
-5456  0
-5456  0
-5456  0
-5456  0
-5456  0
-5456  0
-5456  0
-5456  0
-5456  0
-5456  0
-5456  0
-5456  0
-5456  0
-5456  0
-5456  0
-5456  0
-5456  0
-5456  0
-5456  0
-5456  0
-5456  0
-5456  0
-5456  0
-5456  0
-5456  0
-5456  0
-5456  0
-4943  0
-4943  0
-4943  0
-4943  0
-4943  0
-4943  0
-4943  0
-4440  0
-4943  0
-4943  0
-4943  0
-4943  0
-4943  0
-4943  0
-4943  0
-4943  0
-4943  0
-4943  0
-4943  0
-4943  0
-4943  0
-4943  0
-4943  0
-5020  0
-5020  0
-5020  0
-5020  0
-5020  0
-5020  0
-5020  0
-5020  0
-5020  0
-5020  0
-5020  0
-5020  0
-5020  0
-5020  0
-5020  0
-5020  0
-5020  0
-5020  0
-4943  0
-4943  1
-4943  1
-4943  1
-4943  1
-4943  1
-4943  1
-4943  1
-4943  1
-4943  1
-4943  1
-4943  1
-4943  1
-4943  1
-4943  1
-5020  0
-5020  0
-5020  0
-5020  0
-5020  0
-5020  0
-5020  0
-5020  0
-5020  0
-5020  0
-4517  0
-4517  0
-5135  0
-5135  0
-5135  0
-5135  0
-5617  1
-5617  1
-5617  1
-5135  0
-5135  0
-5135  0
-5638  0
-5638  0
-5638  0
-5638  0
-5638  0
-5638  0
-5638  0
-5638  0
-5638  0
-5638  0
-5638  0
-5638  0
-5638  0
-5638  0
-5638  0
-5638  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-5571  0
-5571  0
-5571  0
-5571  0
-6255  0
-6255  0
-6255  0
-6255  0
-6255  0
-6255  0
-6255  0
-6255  0
-6255  0
-6255  0
-6332  0
-6332  0
-6332  0
-6332  0
-6332  0
-6332  0
-6332  0
-6332  0
-6332  0
-6332  0
-5648  0
-5648  0
-5648  0
-5648  0
-5648  0
-5648  0
-5648  0
-5648  0
-5648  0
-5648  0
-6151  0
-6074  0
-6074  0
-6074  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6151  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-5456  0
-5456  0
-5456  0
-5456  0
-5456  0
-5456  0
-5456  0
-5456  0
-5456  0
-5456  0
-5456  0
-5456  0
-5456  0
-5456  0
-5456  0
-5456  0
-5456  0
-5456  0
-5456  0
-5456  0
-5456  0
-5456  0
-5456  0
-5456  0
-5456  0
-5456  0
-5456  0
-5456  0
-6065  1
-6065  1
-6065  1
-6065  1
-6065  1
-6065  1
-6065  1
-6065  1
-6142  1
-6142  1
-5533  0
-6151  0
-6151  0
-6151  0
-6151  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6151  0
-6151  0
-6151  0
-6151  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-6074  0
-5456  0
-5456  0
-5456  0
-5456  0
-5456  0
-5456  0
-5456  0
-5456  0
-5456  0
-5456  0
-5456  0
-5456  0
-5456  0
-5456  0
-5456  0
-5456  0
-5456  0
-5456  0
-5456  0
-5456  0
-5456  0
-5456  0
-5456  0
-5456  0
-5533  0
-5533  0
-5533  0
-5533  0
-5533  0
-5456  0
-5456  0
-5456  0
-5456  0
-5456  0
-5456  0
-5456  0
-5456  0
-5456  0
-5456  0
-5456  0
-5456  0
-5456  0
-5456  0
-5456  0
-5456  0
-5456  0
-4943  0
-4440  0
-4517  0
-4517  0
-4517  0
-4517  0
-4517  0
-4517  0
-4517  0
-4517  0
-4517  0
-4998  1
-4959  1
-4959  1
-4943  1
-4943  1
-4943  1
-4943  1
-4943  1
-4943  1
-4943  1
-4943  1
-4943  1
-4943  1
-4943  1
-4943  1
-5020  0
-4517  0
-4440  0
-4440  0
-4440  0
-4440  0
-4440  0
-4440  0
-4943  0
-4943  0
-4943  0
-4943  0
-4943  0
-4943  0
-4943  0
-4440  0
-4440  0
-4440  0
-4440  0
-4440  0
-4440  0
-4440  0
-4440  0
-4440  0
-4440  0
-4440  0
-4440  0
-4440  0
-4440  0
-4440  0
-4440  0
-4440  0
-4440  0
-4440  0
-4440  0
-4440  0
-4440  0
-4440  0
-4517  0
-4517  0
-4517  0
-4517  0
-4517  0
-4517  0
-4517  0
-4440  0
-4440  0
-4440  0
-4440  0
-4440  0
-4440  0
-4440  0
-4440  0
-4440  0
-4440  0
-4440  0
-4440  0
-4440  0
-4440  0
-4440  0
-4440  0
-4440  0
-4440  0
-4440  0
-4440  0
-4440  0
-4440  0
-4943  0
-4943  0
-4943  0
-4943  0
-4943  0
-4943  0
-4440  0
-4440  0
-4440  0
-4440  0
-4440  0
-4440  0
-4440  0
-4440  0
-4440  0
-4440  0
-4440  0
-4440  0
-4440  0
-4517  0
-4517  0
-4440  0
-4440  0
-4943  0
-4943  0
-4943  0
-4943  0
-4943  0
-4943  0
-4943  0
-4943  0
-4943  0
-4943  0
-4943  0
-4943  0
-4943  0
-4943  0
-4943  0
-4943  0
-4943  0
-4943  0
-4943  0
-4943  0
-4943  0
-4943  0
-4943  0
-4943  0
-4943  0
-4943  0
-4943  0
-4943  0
-4943  0
-5561  0
-5561  0
-5058  0
-5058  0
-5058  0
-5058  0
-5058  0
-5058  0
-5058  0
-5058  0
-5058  0
-5058  0
-5058  0
-5058  0
-5058  0
-5058  0
-5058  0
-5058  0
-5058  0
-5058  0
-5058  0
-5058  0
-5058  0
-5058  0
-5058  0
-5058  0
-5058  0
-5135  0
-5135  0
-5135  0
-5135  0
-5135  0
-5058  0
-5058  0
-5058  0
-5058  0
-5058  0
-5058  0
-5058  0
-5561  0
-5561  0
-5561  0
-5561  0
-5561  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  0
-6245  1
-5561  1
-5561  1
-5561  1
-5561  1
-5561  1
-5561  1
-6074  1
-6074  1
-6074  1
-6074  1
-6074  1
-6074  1
-6074  1
-6074  1
-6074  1
-6074  1
-6074  1
-6074  1
-6074  1
-6074  1
-6074  1
-6074  1
-6074  1
-6074  1
-6074  1
-6074  1
-6074  1
-5456  1
-5533  0
-5030  0
-5030  0
-5030  0
-5030  0
-5030  0
-5030  0
-5030  0
-4953  0
-4953  0
-5571  0
-5571  0
-5571  0
-5571  0
-5571  0
-5571  0
-5571  0
-5571  0
-5571  0
-5571  0
-5571  0
-5571  0
-4953  0
-4953  0
-4953  0
-4953  0
-4953  0
-4953  0
-4953  0
-4953  0
-4953  0
-4953  0
-4953  0
-4953  0
-5262  1
-5262  1
-5262  1
-5262  1
-5262  1
-5262  1
-5262  1
-5339  1
-5951  3
-5951  3
-6047  3
-6047  3
-5970  3
-5970  3
-5970  3
-6126  5
-6870  4
-6754  4
-6754  4
-6831  4
-6831  4
-6831  4
-6831  4
-6831  4
-6694  6
-6694  6
-6694  6
-6694  6
-6694  6
-6694  6
-6754  4
-6824  4
-6824  4
-6720  3
-6249  1
-6249  1
-6249  1
-6249  1
-6249  1
-6249  1
-6249  1
-6249  1
-6249  1
-6249  1
-6325  2
-6325  2
-6325  2
-6325  2
-6325  2
-6325  2
-6325  2
-6325  2
-5637  0
-5637  0
-5637  0
-5637  0
-5637  0
-5637  0
-5637  0
-5637  0
-5714  0
-5714  0
-5714  0
-5714  0
-5714  0
-5714  0
-5714  0
-5714  0
-5714  0
-5714  0
-5714  0
-5714  0
-5714  0
-5714  0
-5714  0
-5714  0
-5714  0
-5714  0
-5714  0
-5714  0
-5714  0
-5714  0
-5201  0
-5124  0
-5124  0
-5124  0
-5124  0
-5124  0
-5124  0
-5124  0
-5124  0
-5124  0
-5124  0
-5124  0
-5124  0
-5124  0
-5124  0
-5124  0
-5124  0
-5124  0
-5124  0
-5124  0
-5124  0
-5124  0
-5124  0
-5124  0
-5124  0
-5124  0
-5124  0
-5124  0
-5124  0
-5124  0
-5124  0
-5124  0
-5124  0
-5124  0
-5124  0
-5124  0
-5124  0
-5124  0
-5124  0
-5124  0
-5124  0
-5124  0
-5124  0
-5124  0
-5124  0
-5124  0
-5124  0
-5124  0
-5124  0
-5124  0
-5124  0
-5627  0
-5627  0
-5627  1
-5627  1
-5627  1
-5627  1
-5670  1
-5627  1
-5627  1
-5627  1
-5201  0
-4517  0
-4517  0
-4517  0
-4517  0
-4517  0
-4517  0
-4517  0
-4517  0
-4517  0
-4517  0
-4517  0
-4517  0
-4517  0
-4517  0
-4517  0
-4517  0
-4517  0
-4517  0
-4517  0
-4517  0
-4517  0
-4440  0
-4440  0
-4440  0
-4440  0
-4440  0
-4440  0
-4440  0
-4440  0
-4943  0
-4943  0
-4943  0
-4943  0
-4943  0
-4943  0
-4943  0
-4943  0
-4943  0
-4943  0
-4440  0
-4440  0
-4440  0
-4440  0
-4517  0
-4440  0
-4440  0
-4440  0
-4440  0
-4440  0
-4440  0
-4440  0
-4440  0
-4440  0
-4440  0
-4440  0
-4440  0
-4440  0
-4440  0
-4440  0
-4440  0
-4440  0
-4440  0
-4440  0
-4440  0
-4440  0
-4440  0
-4440  0
-5058  0
-5058  0
-5058  0
-5058  0
-5058  0
-5058  0
-5058  0
-5058  0
-5058  0
-5058  0
-5058  0
-5058  0
-4440  0
-4440  0
-4440  0
-4440  0
-4440  0
-4440  0
-4440  0
-4440  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6260  0
-6260  0
-6260  0
-6260  0
-6260  0
-6260  0
-6260  0
-6260  0
-6260  0
-6260  0
-6260  0
-6260  0
-6260  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6260  0
-6260  0
-6260  0
-6260  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6260  0
-6260  0
-6260  0
-6260  0
-6260  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6260  0
-6260  0
-6260  0
-6944  0
-6944  0
-6944  0
-6867  0
-6867  0
-6867  0
-6867  0
-6867  0
-6867  0
-6867  0
-6867  0
-6867  0
-6867  0
-6867  0
-6944  0
-6944  0
-6944  0
-6944  0
-6944  0
-6944  0
-6944  0
-6944  0
-7457  0
-7457  0
-7457  0
-7457  0
-7457  0
-7457  0
-7457  0
-6944  0
-6944  0
-6944  0
-6944  0
-6944  0
-6944  0
-6944  0
-6944  0
-6944  0
-6944  0
-6944  0
-6944  0
-6944  0
-6944  0
-6944  0
-6944  0
-6944  0
-6944  0
-6944  0
-6944  0
-6944  0
-6944  0
-6944  0
-6944  0
-6260  0
-6260  0
-6260  0
-6260  0
-6260  0
-6260  0
-6260  0
-6260  0
-6260  0
-6260  0
-6260  0
-6260  0
-6260  0
-6260  0
-6260  0
-6260  0
-6260  0
-6260  0
-6260  0
-6260  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6260  0
-6260  0
-6260  0
-6260  0
-6260  0
-6260  0
-6260  0
-6260  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6260  0
-6260  0
-6260  0
-6260  0
-6260  0
-6260  0
-6260  0
-6260  0
-6260  0
-6260  0
-6260  0
-6260  0
-6260  0
-6260  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6801  0
-6801  0
-6801  0
-6801  0
-6878  0
-6878  0
-6878  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-6801  0
-7304  0
-7304  0
-7304  1
-7304  1
-7304  1
-7304  0
-7304  0
-7304  0
-7304  0
-7304  0
-7304  0
-7304  0
-7304  0
-7304  0
-7304  0
-7304  0
-7304  0
-7304  0
-7304  0
-7304  0
-7304  0
-6686  0
-6686  0
-6686  0
-6686  0
-6686  0
-6686  0
-6686  0
-6686  0
-6686  0
-6686  0
-6686  0
-6686  0
-6686  0
-6686  0
-6686  0
-6686  0
-6686  0
-6686  0
-6686  0
-6686  0
-6686  0
-6686  0
-6686  0
-6686  0
-6686  0
-6686  0
-6686  0
-6686  0
-6686  0
-6686  0
-6686  0
-6686  0
-6686  0
-6686  0
-6686  0
-6686  0
-6686  0
-6686  0
-6686  0
-6686  0
-6686  0
-6686  0
-6686  0
-6686  0
-6686  0
-6686  0
-6686  0
-6686  0
-6686  0
-6686  0
-6686  0
-6686  0
-6686  0
-6686  0
-6686  0
-6686  0
-6686  0
-6686  0
-6686  0
-6686  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6260  0
-6260  0
-6260  0
-6260  0
-6260  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
-6183  0
