Mietbegin Mietende Länge ID position
8 18 2 162 402
13 18 4 469 404
17 18 20 7 207
8 13 5 521 261
8 13 4 100 280
8 18 2 325 417
8 13 3 395 638
8 18 2 361 408
8 17 3 509 949
8 18 2 344 952
13 18 8 287 60
8 13 3 537 399
8 13 8 251 608
10 15 5 539 815
8 16 2 481 317
8 13 5 380 798
8 17 4 39 632
8 14 3 282 686
8 18 2 177 508
8 17 2 408 450
13 18 4 357 293
8 18 2 326 739
8 18 2 27 580
13 18 4 98 142
8 12 6 532 105
8 13 4 207 57
16 18 12 403 182
12 17 2 389 936
13 18 4 516 531
17 18 13 82 108
8 18 4 284 45
8 15 4 352 474
8 18 2 60 501
8 13 2 560 651
8 18 4 209 249
8 13 7 72 171
13 18 4 440 801
8 18 1 118 279
8 13 2 288 292
8 18 3 486 961
8 11 4 73 868
8 15 2 517 771
8 18 2 310 679
8 18 2 388 540
8 18 2 203 722
8 18 2 128 510
8 18 1 5 597
13 18 3 475 907
8 13 2 557 405
8 16 2 75 826
8 18 2 67 872
8 15 3 538 743
13 18 4 4 470
8 13 3 153 669
16 18 6 101 315
8 17 2 93 196
8 13 2 482 667
8 18 3 262 858
13 18 4 322 463
14 18 2 143 598
13 18 4 460 259
13 18 4 321 751
8 18 2 461 518
8 18 1 315 553
8 18 4 405 995
8 13 3 431 313
17 18 14 92 928
10 15 5 29 49
13 18 5 57 458
8 13 3 458 246
8 13 3 146 295
8 18 1 327 380
8 16 2 381 225
9 13 6 558 64
8 13 2 494 551
13 18 2 382 400
13 18 4 233 850
9 18 5 510 254
8 16 1 211 583
15 16 19 252 96
8 13 2 406 209
8 18 2 17 236
8 13 3 529 143
9 11 3 463 894
13 17 7 358 72
8 15 2 216 713
13 18 4 546 701
13 18 4 109 429
8 18 2 320 162
8 17 4 120 32
13 18 2 492 179
8 13 2 196 618
8 13 6 40 266
8 16 2 272 512
8 13 2 97 820
13 18 3 185 904
8 18 1 276 592
12 17 2 379 494
8 15 2 136 940
8 13 3 89 42
8 14 4 339 915
9 14 2 483 840
8 18 1 261 574
8 13 6 129 850
8 18 2 245 901
8 15 2 404 211
8 18 1 367 133
13 18 5 9 486
8 13 3 125 497
8 18 2 480 330
8 13 2 248 598
8 13 2 149 259
8 16 5 523 11
8 13 3 412 111
8 13 2 34 834
8 18 1 51 544
11 12 7 28 931
8 13 2 255 653
8 15 1 454 436
8 16 1 323 316
8 15 2 66 478
8 18 1 169 520
8 16 3 260 977
8 14 4 195 38
8 11 3 138 333
8 13 4 208 364
8 13 3 456 524
8 18 1 340 756
8 16 3 171 152
12 18 1 23 398
8 13 1 160 245
14 17 6 420 637
8 15 3 165 183
16 18 6 364 809
13 18 4 166 281
15 18 2 318 600
13 18 4 312 954
13 18 1 229 536
8 13 1 224 600
8 13 2 65 241
8 13 3 145 907
17 18 4 167 635
8 13 2 205 923
8 18 1 540 428
8 16 2 144 378
8 13 1 338 376
8 12 4 42 911
8 13 3 190 339
8 13 3 471 238
8 18 2 235 139
8 13 1 524 449
8 17 1 370 235
8 12 1 518 607
8 18 1 62 728
8 16 2 56 20
17 18 4 445 603
8 18 3 204 836
12 17 3 356 933
8 15 2 24 844
8 16 1 126 120
17 18 6 83 337
8 13 2 394 207
8 18 1 58 569
13 18 2 375 670
8 13 2 263 503
14 17 4 498 338
13 18 4 554 527
10 15 2 121 806
8 14 1 430 397
14 18 1 87 835
9 14 2 76 337
12 17 2 497 861
8 13 2 372 785
17 18 4 36 681
9 15 2 526 419
8 13 2 373 181
13 18 4 555 794
11 16 1 96 243
8 13 1 78 460
8 13 1 25 681
8 18 1 301 467
9 15 1 411 582
11 14 2 187 682
13 18 5 64 82
8 11 5 88 930
8 15 1 293 960
8 15 2 426 5
8 13 2 222 485
8 18 3 308 87
13 18 1 41 948
8 13 1 564 856
8 11 3 410 359
8 13 2 349 465
8 15 1 307 319
8 13 2 421 842
12 17 1 154 662
15 17 10 249 169
14 17 2 365 496
9 16 1 271 396
15 16 6 508 126
14 17 1 378 132
13 18 1 43 80
8 18 2 413 708
11 16 2 294 726
8 18 1 0 435
8 13 1 334 96
9 14 2 147 320
13 18 1 15 724
8 10 3 22 795
8 13 3 437 505
16 17 7 332 210
9 14 2 544 93
8 13 3 464 457
8 18 1 250 71
8 13 1 542 294
15 16 4 281 213
8 16 1 69 833
8 13 1 556 432
12 17 1 436 663
9 14 1 63 539
16 18 9 452 918
10 15 1 45 925
13 18 2 192 820
13 18 1 432 421
8 18 1 348 121
13 18 4 254 967
8 17 4 268 7
8 18 2 110 542
13 18 4 279 1
8 14 1 277 959
17 18 9 359 34
8 10 4 230 52
14 18 1 114 628
8 13 2 278 537
8 11 2 314 725
8 15 2 256 715
8 13 2 127 61
8 12 1 266 342
13 18 1 212 805
13 18 2 180 376
8 13 1 384 138
8 14 1 376 678
10 15 1 81 362
8 14 1 148 742
8 16 1 525 343
8 10 2 283 947
8 12 2 186 443
8 9 5 241 814
13 18 1 450 371
13 18 2 449 798
12 17 1 108 194
11 16 4 173 986
11 16 2 493 783
8 13 3 399 943
8 13 1 520 202
10 17 1 476 636
8 18 4 467 23
8 16 2 392 938
8 13 1 85 628
11 16 1 170 168
13 18 4 551 265
17 18 7 304 73
8 12 2 317 122
8 11 3 152 693
14 18 4 35 912
14 17 1 247 976
17 18 3 409 770
12 17 2 345 54
16 17 4 182 221
8 10 3 559 124
8 13 1 329 455
8 18 1 10 778
13 18 1 424 314
16 17 3 333 741
14 15 3 328 945
8 13 1 457 903
16 17 4 8 128
17 18 5 239 300
8 11 1 264 748
8 13 1 377 213
15 18 2 184 524
8 13 1 259 95
16 18 1 425 396
12 16 2 267 36
8 14 1 477 705
14 17 2 20 69
14 16 4 533 839
8 13 1 38 910
10 15 2 306 684
8 13 2 175 357
14 15 8 193 917
16 18 3 535 713
12 17 1 16 141
8 13 1 488 793
17 18 3 50 343
15 16 2 183 931
8 13 1 442 325
8 9 3 280 218
13 18 1 500 612
8 13 1 122 344
8 10 3 53 803
8 18 2 341 992
10 11 3 199 891
8 14 1 390 244
8 13 3 451 446
13 18 1 200 124
8 10 3 47 601
8 14 1 220 884
14 17 1 191 115
10 11 3 33 984
15 18 2 37 57
17 18 1 428 800
12 18 1 61 332
8 13 1 86 31
16 17 7 353 36
17 18 7 1 364
12 17 2 485 308
8 10 2 462 351
16 17 6 214 940
13 18 1 206 195
17 18 5 439 125
16 18 4 368 474
8 17 1 513 966
15 16 12 503 806
13 18 2 31 974
11 16 1 319 224
8 13 2 446 214
8 14 1 491 500
14 15 1 112 264
8 10 3 231 682
8 13 3 77 429
8 12 2 6 322
12 17 2 433 433
16 18 4 549 18
8 13 1 105 363
15 17 1 124 16
17 18 5 156 101
8 13 1 46 461
10 11 4 438 987
11 12 3 383 982
14 15 2 164 176
9 14 1 274 958
15 17 2 79 499
15 18 1 330 744
8 13 3 354 470
16 17 4 157 244
17 18 1 244 354
13 18 3 360 323
17 18 4 168 12
16 17 2 150 366
17 18 2 133 861
8 9 2 158 975
8 12 1 74 73
15 16 2 393 352
8 12 2 565 954
15 16 3 501 359
8 11 1 362 904
8 17 2 104 964
16 17 1 292 126
12 13 2 223 967
8 9 6 355 808
8 13 1 290 216
17 18 2 418 891
8 15 1 227 942
17 18 1 342 44
8 15 2 243 768
8 9 2 163 131
8 13 2 159 2
15 16 3 366 245
8 13 1 135 272
14 15 1 468 358
15 16 1 95 930
8 9 1 107 605
11 12 1 552 724
15 17 1 210 381
8 13 2 416 74
15 17 1 434 793
8 9 82 55 -1
17 18 54 270 -1
9 10 37 286 -1
16 18 27 258 -1
11 16 7 401 -1
8 13 7 313 -1
13 18 9 459 -1
10 11 23 172 -1
15 17 14 300 -1
9 14 8 234 -1
8 13 9 189 -1
16 17 13 30 -1
17 18 36 502 -1
8 13 5 496 -1
10 15 7 70 -1
8 18 8 257 -1
16 18 25 48 -1
9 13 5 240 -1
13 17 4 221 -1
8 17 4 417 -1
13 18 4 302 -1
17 18 9 202 -1
13 16 7 253 -1
13 18 7 415 -1
8 18 3 226 -1
16 18 16 324 -1
13 18 7 407 -1
16 18 13 563 -1
13 18 6 506 -1
13 18 8 545 -1
13 18 5 398 -1
8 18 2 116 -1
11 16 6 490 -1
8 18 4 54 -1
8 18 3 99 -1
8 14 3 561 -1
8 18 2 299 -1
8 18 3 297 -1
13 18 4 543 -1
8 18 2 49 -1
13 18 2 311 -1
13 18 4 422 -1
8 10 6 331 -1
8 18 4 115 -1
13 18 5 217 -1
8 13 4 232 -1
14 16 9 11 -1
12 17 2 269 -1
8 13 4 12 -1
13 18 4 528 -1
8 9 4 80 -1
8 18 2 44 -1
8 18 2 3 -1
8 18 2 316 -1
13 18 4 198 -1
11 13 4 102 -1
14 16 6 305 -1
8 14 3 142 -1
8 13 4 448 -1
8 13 4 132 -1
8 12 2 562 -1
8 10 7 435 -1
13 17 5 194 -1
8 18 4 84 -1
8 16 2 201 -1
8 13 3 273 -1
13 18 4 350 -1
11 16 2 140 -1
13 18 6 386 -1
12 15 4 295 -1
12 18 5 484 -1
9 12 3 296 -1
9 18 2 298 -1
13 16 6 285 -1
11 16 2 155 -1
8 11 4 391 -1
9 17 2 443 -1
8 18 1 26 -1
10 13 3 478 -1
14 17 2 71 -1
8 13 2 228 -1
15 17 8 512 -1
14 16 1 444 -1
12 14 1 441 -1
8 9 4 111 -1
16 17 2 19 -1
8 9 1 90 -1
14 16 1 238 -1
8 9 3 487 -1
17 18 1 547 -1
