Mietbegin Mietende Länge ID position
8 13 5 192 330
13 18 1 193 315
8 17 4 194 69
8 18 3 195 906
8 17 4 196 358
12 17 2 197 436
10 15 2 198 546
8 13 1 199 934
13 18 1 200 188
9 13 6 201 715
8 18 4 202 691
13 18 4 203 771
8 18 2 204 968
13 18 2 205 4
15 16 1 206 643
8 18 2 207 309
8 9 3 208 199
13 16 1 209 705
8 18 2 210 283
13 17 7 211 829
13 18 4 212 548
10 15 7 213 145
13 18 6 214 721
13 15 7 215 372
13 18 2 216 744
8 16 2 217 71
13 14 1 218 444
13 18 1 219 127
8 18 3 220 345
13 17 2 221 348
8 13 1 222 439
8 13 2 223 763
8 12 1 224 353
13 18 1 225 294
8 11 4 226 432
8 13 10 227 146
8 14 1 228 825
13 18 1 229 954
13 18 8 230 191
13 18 2 231 734
8 18 1 232 518
8 18 3 233 307
13 18 2 234 99
16 17 1 235 448
9 13 5 236 663
8 10 4 237 284
8 13 2 238 810
9 14 2 239 787
13 15 2 240 475
8 13 3 241 896
8 13 8 242 983
9 12 3 243 832
8 18 4 244 468
16 17 3 245 991
12 17 1 246 897
15 17 8 247 184
13 18 2 248 589
13 18 3 249 693
11 12 1 250 162
8 13 2 251 287
8 18 3 252 989
12 18 1 253 418
8 15 7 254 585
12 17 3 255 838
8 18 3 256 278
11 17 4 257 925
8 9 6 258 417
13 18 6 259 671
13 18 4 260 569
13 15 4 261 494
8 17 3 262 482
8 13 1 263 245
8 13 4 264 510
15 18 2 265 547
13 18 3 266 316
8 10 3 267 242
8 18 1 268 47
8 18 4 269 275
13 17 3 270 707
8 13 3 271 458
13 18 2 272 260
8 18 5 273 654
8 18 3 274 650
8 18 1 275 447
13 18 3 276 357
8 13 2 277 605
13 18 2 278 294
8 18 3 279 359
8 13 1 280 397
13 18 2 281 248
8 18 6 282 554
8 14 1 283 130
9 17 2 284 791
8 13 9 285 897
8 18 2 286 743
8 9 1 287 99
12 18 5 288 716
13 16 4 289 258
15 16 6 290 169
13 18 4 291 734
13 18 2 292 864
8 16 1 293 135
8 18 2 294 216
8 18 3 295 977
11 13 4 296 413
8 18 3 297 744
8 12 1 298 321
12 14 1 299 921
8 13 2 300 675
8 13 1 301 654
9 14 4 302 137
8 18 4 303 312
14 17 4 304 983
8 13 1 305 703
8 15 2 306 26
13 18 2 307 334
8 13 3 308 764
8 9 4 309 140
13 18 3 310 481
8 16 2 311 672
13 18 2 312 633
8 13 3 313 59
13 18 2 314 277
13 18 2 315 322
8 18 3 316 936
8 13 2 317 352
8 13 2 318 452
8 16 2 319 606
16 18 3 320 802
13 18 7 321 215
13 18 1 322 523
8 18 1 323 787
8 13 3 324 106
13 18 2 325 971
13 18 2 326 592
13 14 3 327 124
8 13 1 328 439
8 13 2 329 671
13 18 2 330 33
8 15 3 331 611
8 16 3 332 283
13 18 4 333 371
13 18 3 334 682
13 18 2 335 741
15 17 1 336 110
8 13 3 337 243
13 18 3 338 143
8 18 1 339 88
13 18 1 340 878
8 15 2 341 408
8 13 2 342 332
17 18 5 343 575
8 18 3 344 775
8 18 3 345 495
13 18 2 346 102
8 13 4 347 803
11 16 7 348 852
8 13 1 349 894
13 18 7 350 41
8 13 3 351 61
13 18 3 352 291
13 16 6 353 710
13 18 3 354 117
8 14 3 355 458
11 12 3 356 130
8 13 6 357 348
8 18 3 358 205
8 10 6 359 14
8 11 2 360 109
13 18 3 361 899
8 18 7 362 890
13 18 1 363 93
13 18 4 364 107
13 18 4 365 867
10 15 5 366 387
8 15 1 367 261
13 18 2 368 375
9 16 4 369 533
8 13 4 370 211
12 17 2 371 693
8 15 2 372 208
11 17 3 373 364
8 18 1 374 728
8 10 2 375 395
14 15 8 376 877
8 13 2 377 944
8 13 4 378 10
8 18 2 379 609
13 18 3 380 867
13 18 1 381 787
13 18 2 382 266
8 13 1 383 544
13 18 2 384 630
10 15 1 385 971
13 18 4 386 319
13 18 3 387 568
13 18 2 388 255
12 17 2 389 223
13 18 4 390 609
11 16 6 391 755
13 18 3 392 37
13 18 1 393 130
13 18 4 394 975
9 14 2 395 975
8 13 2 396 512
8 10 2 397 238
8 18 3 398 469
13 15 3 399 905
8 18 5 400 106
13 18 2 401 840
8 13 3 402 429
8 18 1 403 322
8 16 1 404 682
13 18 1 405 347
8 11 3 406 850
8 18 4 407 924
12 17 2 408 984
8 13 3 409 719
8 13 2 410 574
13 18 8 411 184
8 12 2 412 339
8 12 2 413 595
13 15 3 414 144
13 18 2 415 322
8 18 2 416 634
10 13 3 417 350
13 18 7 418 460
8 12 2 419 135
8 13 1 420 549
8 18 3 421 818
13 18 1 422 5
13 18 1 423 151
8 13 3 424 922
8 16 2 425 452
13 18 2 426 655
8 13 3 427 78
8 18 1 428 386
11 18 5 429 749
8 18 2 430 882
8 13 8 431 640
11 16 2 432 475
8 18 2 433 102
8 9 5 434 500
8 13 1 435 27
8 18 3 436 356
12 18 1 437 944
17 18 4 438 860
8 14 1 439 282
10 17 4 440 118
8 13 4 441 391
8 18 2 442 583
13 14 1 443 534
14 16 4 444 646
14 17 2 445 425
8 18 1 446 419
13 18 2 447 441
8 9 3 448 983
13 18 1 449 656
8 13 2 450 341
13 18 1 451 161
17 18 2 452 775
13 18 6 453 332
17 18 4 454 357
8 16 2 455 287
8 13 2 456 834
14 16 9 457 276
8 10 3 458 397
8 14 1 459 229
8 13 3 460 690
13 18 4 461 771
8 18 6 462 538
8 15 2 463 233
8 18 3 464 836
8 17 3 465 928
8 15 3 466 708
13 15 3 467 236
8 11 4 468 92
12 17 1 469 117
9 14 1 470 965
12 16 2 471 689
10 15 2 472 487
13 18 4 473 179
8 12 2 474 16
8 15 2 475 156
13 18 3 476 235
8 13 2 477 471
8 18 2 478 502
8 11 1 479 498
11 16 1 480 33
13 18 4 481 213
13 16 2 482 93
13 18 2 483 729
8 14 1 484 410
8 18 2 485 720
8 18 3 486 867
8 18 2 487 141
8 16 3 488 743
13 18 8 489 213
